#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.956748.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.40957 1.06811 0.851809 6.13418 0.535923 0.538227 1.42357 0.510393 0.502072 4.0986 1.16147 1.27016 6.57011 0.556925 0.584053 1.64412 0.852212 0.680672 4.07466 1.15736 1.14688 6.5572 0.551093 0.611374 1.63165 0.911703 0.653466 7.2 7.4 103303 8082 9193 7940
7.5 3.58889 0.921007 0.841063 6.281 0.480922 0.490764 1.46716 0.466888 0.471 4.4038 1.00345 1.32444 6.79073 0.501661 0.533308 1.7203 0.947338 0.70196 4.40476 0.977717 1.1956 6.77634 0.540802 0.483665 1.75262 0.907484 0.746018 7.4 7.6 92260 7845 9158 7738
7.7 3.67446 0.787832 0.807149 6.35884 0.427336 0.422642 1.48531 0.382242 0.43436 4.54 0.86 1.21581 6.9154 0.47248 0.498156 1.74932 0.84862 0.689788 4.59141 0.916682 1.19641 6.97487 0.473876 0.514677 1.83434 0.886871 0.795636 7.6 7.8 80468 7271 8601 7186
7.9 3.68333 0.563492 0.73 6.24706 0.349414 0.386137 1.49983 0.3244 0.431333 4.61227 0.726165 1.15051 6.98222 0.403607 0.424194 1.82112 0.732751 0.729874 4.72787 0.761661 1.18591 7.11164 0.399473 0.483319 1.86882 0.859931 0.804433 7.8 8 69352 6623 7900 6653
8.1 3.58385 0.464422 0.636915 6.21073 0.309271 0.431498 1.50372 0.242445 0.348493 4.62851 0.585898 1.02041 7.01288 0.338932 0.404504 1.89363 0.605724 0.795003 4.77543 0.618319 1.13115 7.15399 0.337223 0.444761 1.91334 0.733973 0.847135 8 8.2 60519 6007 7208 5864
8.3 3.49745 0.450884 0.57398 6.27408 0.404875 0.429216 1.48385 0.197919 0.395021 4.64818 0.480032 1.01361 7.05275 0.400054 0.44997 1.8338 0.572492 0.696747 4.79703 0.512615 1.02203 7.1827 0.354132 0.442542 1.96009 0.625594 0.893482 8.2 8.4 54615 5783 6695 5738
8.5 3.51429 0.415025 0.581197 6.55004 0.394195 0.580647 1.43107 0.158769 0.404146 4.66722 0.409278 0.939722 7.28584 0.375296 0.490829 1.86335 0.447446 0.734605 4.86875 0.394612 1.15852 7.31385 0.292092 0.518192 1.99612 0.508827 0.899184 8.4 8.6 49548 5723 6527 5223
8.7 3.41471 0.348257 0.54417 6.48657 0.421527 0.499886 1.40478 0.130844 0.350919 4.55781 0.333616 0.950521 7.26183 0.357084 0.500623 1.78869 0.274528 0.690006 4.73819 0.372009 1.04282 7.30246 0.291324 0.454978 1.98877 0.395172 0.90449 8.6 8.8 43236 5199 5545 4691
8.9 3.11859 0.340031 0.416563 6.22702 0.354943 0.447799 1.31 0.115859 0.26111 4.34844 0.307484 0.874399 7.11881 0.332459 0.481516 1.67784 0.170806 0.583335 4.64048 0.318347 0.996246 7.20822 0.276006 0.427402 1.9098 0.264857 0.811924 8.8 9 37647 4780 4879 4069
9.1 2.82439 0.30811 0.369033 5.91586 0.302846 0.435834 1.18974 0.133378 0.222343 4.19113 0.289824 0.679224 6.9324 0.271093 0.45751 1.591 0.144286 0.46383 4.3913 0.346599 0.860749 7.05638 0.28383 0.489889 1.7421 0.244745 0.681727 9 9.2 32776 4140 4308 3537
