#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.706154.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.84073 1.05035 1.18928 4.41717 0.701416 0.887389 1.41488 0.781903 0.793393 3.3619 1.09497 1.61101 4.75567 0.761589 0.901781 1.6577 1.3181 0.949925 3.36016 1.12848 1.56439 4.75717 0.778131 0.975041 1.65459 1.26434 0.980932 7.2 7.4 19263 2817 3004 2131
7.5 2.87222 0.924653 1.17703 4.50733 0.605377 0.882746 1.4059 0.789085 0.739175 3.4625 0.979643 1.69892 4.87394 0.657426 0.940262 1.70848 1.29055 0.977749 3.5199 0.995102 1.68423 4.91424 0.725462 0.967721 1.74205 1.23637 1.04823 7.4 7.6 15931 2484 2748 1755
7.7 2.9425 0.728654 1.24318 4.5254 0.589383 0.915085 1.34635 0.634985 0.688468 3.58571 0.856473 1.73071 4.9576 0.598657 0.958567 1.76118 1.20415 1.04603 3.62931 0.90444 1.78976 5.04177 0.646797 0.988237 1.80528 1.09669 1.13902 7.6 7.8 13701 2309 2378 1509
7.9 2.99355 0.662702 1.27422 4.70156 0.788612 0.956058 1.34564 0.549013 0.712621 3.67988 0.739765 1.75776 5.10381 0.555813 1.0053 1.80031 1.00817 1.11071 3.76163 0.72491 1.84288 5.18148 0.577154 0.983341 1.86775 0.952582 1.16356 7.8 8 13250 2341 2297 1531
8.1 3.06413 0.502537 1.33116 5.01429 0.601598 1.13013 1.34905 0.386955 0.728821 3.73631 0.57119 1.78455 5.29653 0.461381 1.03744 1.73234 0.910118 1.12894 3.74479 0.687208 1.80551 5.28994 0.411295 1.13767 1.823 0.85496 1.17488 8 8.2 12459 2328 2129 1363
8.3 3.06023 0.403145 1.32356 5.01762 0.609826 1.11494 1.32461 0.329955 0.676948 3.69444 0.501608 1.77634 5.38173 0.377994 1.13754 1.61072 0.792745 1.00093 3.79688 0.533388 1.88143 5.37089 0.391147 1.13907 1.80702 0.679789 1.16453 8.2 8.4 11535 2223 1996 1262
8.5 2.89583 0.337024 1.14533 4.92796 0.435605 1.12864 1.22932 0.231455 0.57145 3.62372 0.421474 1.68702 5.33237 0.306077 1.07443 1.5698 0.589467 0.958345 3.73462 0.510697 1.85493 5.35014 0.353448 1.04645 1.70874 0.648826 1.06653 8.4 8.6 10838 2110 2000 1215
8.7 2.72151 0.369488 0.985797 4.77872 0.363754 0.949505 1.19031 0.158262 0.501869 3.5225 0.36 1.58474 5.25004 0.306658 1.01844 1.46576 0.495368 0.844904 3.69167 0.3625 1.72917 5.351 0.25925 0.982638 1.60632 0.496731 0.937693 8.6 8.8 10321 2001 1798 1189
8.9 2.5375 0.325 0.816129 4.65124 0.303507 0.869536 1.14532 0.125379 0.450615 3.43553 0.294942 1.4133 5.17183 0.305889 0.909851 1.4117 0.316377 0.73438 3.60313 0.398958 1.58494 5.29895 0.240586 0.9075 1.50738 0.488785 0.825202 8.8 9 10070 1965 1801 1111
9.1 2.38125 0.286111 0.66875 4.44347 0.307972 0.801501 1.07657 0.112532 0.372218 3.16944 0.346732 1.27117 5.00481 0.30048 0.838285 1.26684 0.278823 0.629949 3.41538 0.340497 1.46705 5.11939 0.25945 0.780483 1.35683 0.392051 0.657482 9 9.2 10157 1866 1781 1156
9.3 2.25625 0.322917 0.538315 4.26926 0.360047 0.584259 1.01901 0.103982 0.246369 2.82717 0.397826 0.978007 4.77484 0.293303 0.667515 1.14005 0.187538 0.491667 3.18333 0.397024 1.17976 5.01478 0.224302 0.668829 1.21586 0.358081 0.548857 9.2 9.4 10214 1621 1775 1103
