#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.561872.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.71992 0.946328 0.629766 3.0397 0.600926 0.714327 0.868991 0.605926 0.556571 1.96 1.15271 0.786923 3.29838 0.668608 0.803913 0.816109 1.14111 0.467303 2.1 1.01667 0.915865 3.30995 0.713482 0.781492 0.802889 1.1923 0.489427 7.2 7.4 861 154 165 70
7.5 1.625 1.15694 0.571101 3.16352 0.629502 0.908325 0.74965 0.801795 0.447885 2.07697 1.10892 0.983026 3.50624 0.519965 0.961364 0.797542 1.16198 0.508789 2.14079 1.12528 1.04692 3.53628 0.477301 0.986055 0.779495 1.36048 0.514587 7.4 7.6 750 134 156 57
7.7 1.66159 1.08007 0.743737 3.16883 0.719294 0.887995 0.623246 0.867445 0.412186 1.83871 1.41129 0.800387 3.50856 0.553748 0.988526 0.751541 1.24549 0.537273 2.05438 1.27479 1.02938 3.5737 0.548949 1.06005 0.785251 1.26433 0.521545 7.6 7.8 646 144 183 69
7.9 1.586 1.10864 0.783727 3.23892 0.708673 0.88796 0.578399 0.808103 0.385163 1.92596 1.26058 1.01346 3.51666 0.600451 0.883604 0.654571 1.21873 0.453688 1.975 1.29 0.96 3.61843 0.614472 0.973113 0.651287 1.36822 0.445844 7.8 8 504 145 165 64
8.1 1.63826 0.955072 0.713975 3.28403 0.611401 0.863067 0.660587 0.674674 0.466883 1.8892 1.26437 0.847538 3.52824 0.634608 0.852144 0.618123 1.16915 0.390478 1.863 1.387 0.979667 3.61526 0.611093 0.954258 0.593578 1.27279 0.407339 8 8.2 455 141 152 55
8.3 1.63813 0.878542 0.591377 3.19558 0.656532 0.73803 0.613265 0.628411 0.344391 1.90588 1.20662 0.875434 3.54028 0.514011 0.871562 0.643276 1.00387 0.40377 2.00682 1.25568 0.931818 3.67509 0.548218 0.916273 0.613556 1.15049 0.379658 8.2 8.4 430 147 150 68
8.5 1.5776 0.824815 0.512958 3.18216 0.60177 0.763073 0.656325 0.498899 0.349716 1.94643 1.01357 0.855413 3.46251 0.514567 0.777848 0.622213 0.939892 0.374768 2.105 1.07 1.01611 3.67692 0.52433 0.97339 0.666258 0.768122 0.398792 8.4 8.6 568 178 188 71
8.7 1.59318 0.634596 0.512428 3.059 0.551159 0.642241 0.703105 0.326772 0.35539 1.895 0.83 0.790408 3.37173 0.519431 0.707785 0.665917 0.632574 0.363809 1.88889 1.00611 0.831597 3.54182 0.482745 0.898182 0.57573 0.650801 0.313949 8.6 8.8 759 229 206 88
8.9 1.56957 0.473704 0.501565 2.98244 0.565148 0.5439 0.694854 0.265576 0.303691 1.84167 0.720833 0.728763 3.32843 0.516811 0.690978 0.657191 0.475161 0.353686 1.86591 0.821591 0.815909 3.45817 0.447836 0.729528 0.535702 0.556549 0.272784 8.8 9 1082 265 287 119
9.1 1.52125 0.393333 0.441136 2.85745 0.378119 0.458027 0.701225 0.200169 0.31428 1.77273 0.602273 0.642464 3.25427 0.39794 0.651501 0.66852 0.396405 0.333103 1.62188 0.840625 0.585875 3.40251 0.439867 0.854717 0.544929 0.408988 0.318261 9 9.2 1590 311 371 166
