#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.126498.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.1 0.03 0.0197368 0.188269 0.0506724 0.0443818 0.0501112 0.0197208 0.0196005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.2 7.4 2244 22 0 0
7.5 0.105 0.0325 0.0213462 0.195513 0.0557849 0.0461047 0.0515798 0.0169988 0.0209065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.4 7.6 1865 30 0 0
7.7 0.115 0.03 0.025 0.201681 0.0689915 0.0348549 0.0529773 0.0175457 0.0182715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.6 7.8 1457 35 0 0
7.9 0.109722 0.0319444 0.0231838 0.205288 0.0576929 0.0356833 0.0511781 0.0211436 0.0204387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.8 8 1070 25 0 0
8.1 0.1 0.0375 0.0180556 0.219109 0.0539664 0.0530043 0.0407971 0.0238667 0.0137323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8.2 778 20 0 0
8.3 0.096875 0.040625 0.0171875 0.197115 0.0552885 0.0548609 0.0396638 0.0210336 0.0126924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.2 8.4 575 24 0 0
8.5 0.108333 0.0291667 0.0193333 0.216105 0.0533655 0.0387017 0.0475966 0.0166667 0.0174521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.4 8.6 369 22 0 0
8.7 0.115 0.035 0.0233333 0.20721 0.058294 0.0389413 0.0495798 0.0159853 0.0218151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.6 8.8 268 18 0 0
8.9 0.114286 0.0482143 0.0330357 0.210336 0.0460336 0.0539664 0.0436302 0.026995 0.0198319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.8 9 183 16 0 0
9.1 0.125 0.05625 0.0416667 0.228605 0.0528851 0.0629804 0.0475966 0.0314902 0.0237983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9.2 119 5 0 0
