#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.283435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.423716 0.124118 0.0576532 0.773555 0.150006 0.082942 0.136394 0.0837467 0.0291355 0.426923 0.148077 0.0705959 0.78733 0.150024 0.0906846 0.132513 0.103109 0.0276674 0 0 0 0 0 0 0 0 0 7.2 7.4 560 1171 264 0
7.5 0.420983 0.106327 0.0569478 0.793026 0.121207 0.103892 0.132645 0.0903194 0.0249149 0.419685 0.161565 0.0603292 0.806848 0.170666 0.0983788 0.129285 0.115992 0.0223936 0 0 0 0 0 0 0 0 0 7.4 7.6 800 1379 294 0
7.7 0.416667 0.0991367 0.0526006 0.804979 0.117235 0.107146 0.134815 0.0698352 0.025069 0.425 0.139216 0.0627016 0.828292 0.165616 0.114726 0.13224 0.0874378 0.0243139 0 0 0 0 0 0 0 0 0 7.6 7.8 901 1394 322 0
7.9 0.421147 0.0965725 0.0484974 0.791587 0.104652 0.0919086 0.140091 0.0670681 0.0269499 0.416447 0.116053 0.0561025 0.833491 0.120883 0.113648 0.12669 0.0615993 0.0245517 0 0 0 0 0 0 0 0 0 7.8 8 1104 1412 316 0
8.1 0.41955 0.0794883 0.0497897 0.784537 0.122212 0.104299 0.145802 0.0663394 0.0286517 0.415 0.116111 0.0637288 0.842946 0.135776 0.10655 0.127945 0.0646999 0.0273691 0 0 0 0 0 0 0 0 0 8 8.2 1260 1424 333 0
8.3 0.411111 0.0861966 0.0445486 0.778141 0.109599 0.108083 0.147018 0.0766521 0.0295931 0.409524 0.128711 0.0577997 0.844707 0.125011 0.116218 0.127195 0.055259 0.0225337 0 0 0 0 0 0 0 0 0 8.2 8.4 1512 1376 342 0
8.5 0.411601 0.0710303 0.039673 0.777564 0.103737 0.0913431 0.159392 0.0619384 0.0340527 0.389286 0.103571 0.05 0.823795 0.107418 0.118847 0.129532 0.0429757 0.0244902 0 0 0 0 0 0 0 0 0 8.4 8.6 1658 1235 335 0
8.7 0.41087 0.07794 0.0414418 0.774376 0.081551 0.0898448 0.153366 0.0790872 0.0292462 0.405645 0.0943548 0.0574309 0.845855 0.110327 0.140966 0.135189 0.0563993 0.0305717 0 0 0 0 0 0 0 0 0 8.6 8.8 1712 1073 306 0
8.9 0.411585 0.0812717 0.0386572 0.785711 0.117304 0.0998263 0.161031 0.0812781 0.0346858 0.399194 0.0894428 0.0581221 0.84292 0.133547 0.159645 0.129524 0.0564146 0.0319779 0 0 0 0 0 0 0 0 0 8.8 9 1853 902 298 0
9.1 0.41461 0.0677425 0.042242 0.791223 0.0844719 0.0967333 0.162128 0.0898693 0.0307536 0.403788 0.0802121 0.0533249 0.813835 0.137875 0.135311 0.132807 0.0613772 0.0314846 0 0 0 0 0 0 0 0 0 9 9.2 1972 672 330 0
9.3 0.424074 0.0499455 0.0449504 0.789047 0.0679195 0.104569 0.167149 0.0722961 0.0350588 0.392045 0.116288 0.0556169 0.805264 0.147132 0.130807 0.125065 0.0537488 0.0260472 0 0 0 0 0 0 0 0 0 9.2 9.4 1885 444 323 0
9.5 0.440625 0.0427083 0.0487132 0.816745 0.0831559 0.0716357 0.169593 0.063705 0.029332 0.376389 0.0815657 0.0332071 0.734269 0.138322 0.0902625 0.123023 0.0569468 0.0169322 0 0 0 0 0 0 0 0 0 9.4 9.6 1909 275 353 0
9.7 0.47 0.0716667 0.0755555 0.844338 0.135108 0.100926 0.171728 0.0962715 0.037557 0.373529 0.0564706 0.0380031 0.741381 0.14355 0.113225 0.12159 0.0366414 0.0135363 0 0 0 0 0 0 0 0 0 9.6 9.8 1693 121 264 0
9.9 0.495 0.055 0.095 0.839086 0.17257 0.058962 0.168991 0.133353 0.0470468 0.365 0.0336111 0.0552778 0.733506 0.105713 0.119867 0.121357 0.0230784 0.0216662 0 0 0 0 0 0 0 0 0 9.8 10 1619 79 239 0
