#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.166998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.199048 0.0481746 0.0490476 0.338011 0.0667958 0.0450182 0.0689635 0.0303453 0.0132702 0.125 0.1375 0.125 0.318269 0.11274 0.318269 0.0475966 0.0551681 0.0475966 0 0 0 0 0 0 0 0 0 7.2 7.4 5316 637 4 0
7.5 0.19759 0.049587 0.0444497 0.346043 0.0668831 0.046714 0.0692999 0.0285907 0.0132121 0.1375 0.1125 0.0541667 0.336538 0.0896638 0.157933 0.0527647 0.0658655 0.0305529 0 0 0 0 0 0 0 0 0 7.4 7.6 4482 632 11 0
7.7 0.191314 0.0444007 0.0313974 0.34598 0.0527911 0.040072 0.0683522 0.0211504 0.0104563 0.15 0.125 0.05625 0.332572 0.119832 0.136899 0.0555293 0.0460336 0.0290868 0 0 0 0 0 0 0 0 0 7.6 7.8 3545 602 13 0
7.9 0.19 0.0434375 0.0313306 0.347969 0.0391295 0.0416571 0.069382 0.0216375 0.0128434 0.18 0.095 0.08 0.332291 0.104247 0.121955 0.0634621 0.0682689 0.0396638 0 0 0 0 0 0 0 0 0 7.8 8 2950 484 5 0
8.1 0.200321 0.0339387 0.0419872 0.340774 0.0361055 0.0438629 0.0735666 0.0197299 0.0167674 0.175 0.1 0.0875 0.336538 0.15 0.151202 0.0558655 0.0548319 0.04 0 0 0 0 0 0 0 0 0 8 8.2 2430 491 8 0
8.3 0.19625 0.0327273 0.0368094 0.336508 0.0397607 0.038929 0.0758674 0.0160345 0.0151976 0.170833 0.129167 0.0958333 0.396874 0.205529 0.202223 0.0396638 0.0682689 0.0237983 0 0 0 0 0 0 0 0 0 8.2 8.4 1869 450 2 0
8.5 0.191667 0.0322917 0.0339743 0.337619 0.0358037 0.046899 0.0733286 0.0242581 0.0135631 0.1375 0.0875 0.0875 0.243269 0.275 0.105168 0.0317311 0.05 0.0158655 0 0 0 0 0 0 0 0 0 8.4 8.6 1448 349 4 0
8.7 0.184722 0.0372778 0.0259921 0.331419 0.0426181 0.0426712 0.0706568 0.035834 0.00837013 0.1625 0.0625 0.0875 0.234134 0.226202 0.1 0.0658655 0.0920672 0.05 0 0 0 0 0 0 0 0 0 8.6 8.8 1115 276 2 0
8.9 0.190179 0.0401786 0.0333158 0.33528 0.0435254 0.0438345 0.0780256 0.0354365 0.0171101 0.175 0.05 0.0875 0.230168 0.0539664 0.0698319 0.0817311 0.0920672 0.0658655 0 0 0 0 0 0 0 0 0 8.8 9 871 227 3 0
9.1 0.187019 0.0429808 0.0279613 0.3223 0.0531789 0.0334189 0.0738126 0.026284 0.0108923 0.125 0.075 0.0625 0.184134 0.0579328 0.0920672 0.0658655 0.0579328 0.05 0 0 0 0 0 0 0 0 0 9 9.2 665 169 2 0
9.3 0.19375 0.0267045 0.0304167 0.326137 0.0474206 0.0319572 0.0843753 0.0229971 0.015972 0.125 0.075 0.05 0.184134 0.107933 0.0920672 0.0658655 0.0420672 0.05 0 0 0 0 0 0 0 0 0 9.2 9.4 449 111 3 0
9.5 0.2 0.0428571 0.0375 0.324903 0.0418028 0.0367787 0.0846814 0.0143415 0.0138963 0.125 0.075 0.125 0.184134 0.268269 0.184134 0.0658655 0.0658655 0.0658655 0 0 0 0 0 0 0 0 0 9.4 9.6 330 81 1 0
9.7 0.185 0.0364286 0.0336842 0.332992 0.0638824 0.0449772 0.0815308 0.0213062 0.0169302 0.175 0.075 0.175 0.234134 0.176202 0.234134 0.107933 0.1 0.107933 0 0 0 0 0 0 0 0 0 9.6 9.8 251 53 3 0
9.9 0.189286 0.0357143 0.0392857 0.331153 0.0720908 0.0533294 0.0756414 0.0265224 0.0197036 0.25 0.1 0.125 0.334134 0.0920672 0.15 0.131731 0.134134 0.0658655 0 0 0 0 0 0 0 0 0 9.8 10 144 20 3 0
10.1 0.2 0.0666667 0.0416667 0.318269 0.0262017 0.0555294 0.0642731 0.0253907 0.0246093 0.275 0.075 0.1875 0.334134 0.0841345 0.192067 0.123798 0.184134 0.0920672 0 0 0 0 0 0 0 0 0 10 10.2 91 6 2 0
10.3 0.2 0.0375 0.1 0.289303 0.0448319 0.0631009 0.0698319 0.0829328 0.0460336 0.2125 0.1125 0.15 0.318269 0.0237983 0.226202 0.111899 0.196034 0.0920672 0 0 0 0 0 0 0 0 0 10.2 10.4 69 7 2 0
10.5 0.2 0.025 0.2 0.234134 0.0841345 0.234134 0.0896638 0.118269 0.0896638 0.125 0.1 0.125 0.192067 0.142067 0.192067 0.0658655 0.142067 0.0658655 0 0 0 0 0 0 0 0 0 10.4 10.6 37 2 4 0
10.7 0 0.275 0 0 0.326202 0 0 0.257933 0 0.075 0.15 0.075 0.0920672 0.234134 0.0920672 0.0396638 0.126202 0.0396638 0 0 0 0 0 0 0 0 0 10.6 10.8 23 1 0 0
10.9 0 0.325 0 0 0.342067 0 0 0.307933 0 0 0.2375 0 0 0.284134 0 0 0.207933 0 0 0 0 0 0 0 0 0 0 10.8 11 11 0 0 0
11.1 0 0.125 0 0 0.142067 0 0 0.107933 0 0 0.225 0 0 0.242067 0 0 0.207933 0 0 0 0 0 0 0 0 0 0 11 11.2 9 0 0 0
11.3 0 0.125 0 0 0.142067 0 0 0.107933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 3 1 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 2 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
