#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.177123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.323416 0.0197561 0.0294491 0.580679 0.0247703 0.044833 0.113078 0.00912765 0.00946499 0.378101 0.0727459 0.12128 0.702755 0.0309066 0.101928 0.117798 0.033263 0.0520442 1.06221 0 0 1.06221 0 0 1.06221 0 0 7.2 7.4 347743 5347 55 0
7.5 0.344953 0.0137195 0.016359 0.60718 0.0170171 0.0248133 0.123068 0.00586919 0.00812962 0.418756 0.028098 0.0353938 0.704194 0.0324828 0.0559458 0.152457 0.0305306 0.0338534 1.06221 0 0 1.06221 0 0 1.06221 0 0 7.4 7.6 261437 5323 77 0
7.7 0.356994 0.0152305 0.0153321 0.619922 0.0139255 0.0192938 0.128832 0.0100933 0.00750486 0.407781 0.0310765 0.06679 0.694658 0.0514803 0.0342122 0.115779 0.0407391 0.0400705 1.06221 0 0 1.06221 0 0 1.06221 0 0 7.6 7.8 191684 4849 62 0
7.9 0.362062 0.0151418 0.0159489 0.621741 0.0156153 0.0166877 0.136036 0.00746357 0.00885417 0.357548 0.051101 0.0352933 0.709113 0.0459725 0.0563179 0.0880093 0.0397291 0.0276792 1.06221 0 0 1.06221 0 0 1.06221 0 0 7.8 8 138078 4196 60 0
8.1 0.355141 0.0133755 0.016286 0.605895 0.0189226 0.0150145 0.129524 0.00803214 0.00614549 0.398504 0.0800943 0.0475693 0.762473 0.0390493 0.0393547 0.140119 0.0533181 0.0563811 1.06221 0 0 1.06221 0 0 1.06221 0 0 8 8.2 98787 3414 40 0
8.3 0.34655 0.0137237 0.0150341 0.600394 0.0161456 0.0126982 0.126831 0.00460264 0.00620272 0.430837 0.0634781 0.0650482 0.754338 0.032939 0.0256664 0.231904 0.021018 0.0734407 1.06221 0 0 1.06221 0 0 1.06221 0 0 8.2 8.4 70097 2960 53 0
8.5 0.318791 0.0148826 0.0119517 0.578191 0.01644 0.0172693 0.115035 0.00704066 0.00646824 0.441529 0.0527858 0.0757406 0.74368 0.0412661 0.019911 0.229714 0.0156813 0.0391174 1.06221 0 0 1.06221 0 0 1.06221 0 0 8.4 8.6 48902 2407 28 0
8.7 0.295734 0.0134704 0.0105987 0.551192 0.0161992 0.0145685 0.103363 0.0064991 0.00641179 0.494315 0.0311353 0.0715229 0.799407 0.0674834 0.0397637 0.222463 0.0501148 0.0273541 1.06221 0 0 1.06221 0 0 1.06221 0 0 8.6 8.8 34160 1833 23 0
8.9 0.286856 0.00897142 0.0119053 0.544503 0.0170978 0.0149828 0.0980489 0.00515167 0.00440642 0.365789 0.0730689 0.0331104 0.773748 0.0792022 0.175582 0.145592 0.0401401 0.0240019 1.06221 0 0 1.06221 0 0 1.06221 0 0 8.8 9 23922 1564 20 0
9.1 0.283192 0.0102974 0.0113358 0.533156 0.017158 0.0177186 0.0974552 0.00563739 0.00486767 0.365789 0.11281 0.075019 0.768124 0.094106 0.1828 0.0814941 0.0329145 0.0208607 1.06221 0 0 1.06221 0 0 1.06221 0 0 9 9.2 16418 1174 24 0
9.3 0.267146 0.0111028 0.0150509 0.500673 0.0190341 0.0140914 0.0868404 0.00734571 0.00784044 0.430837 0.0556323 0.0650482 0.653952 0.10852 0.0638605 0.0917517 0.176784 0.0199385 1.06221 0 0 1.06221 0 0 1.06221 0 0 9.2 9.4 10921 801 9 0
9.5 0.240283 0.0125816 0.0116235 0.481819 0.0118982 0.0123202 0.0741702 0.00806598 0.00469675 0.41472 0.0795948 0.0407175 0.682841 0.0652236 0.0596441 0.181541 0.0764318 0.106742 1.06221 0 0 1.06221 0 0 1.06221 0 0 9.4 9.6 7475 556 18 0
