#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.895998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.32857 1.14212 1.00798 5.77163 0.627375 0.56591 1.43965 0.565104 0.568683 3.92976 1.22857 1.38515 6.17172 0.649948 0.635499 1.67358 0.987636 0.747652 3.90337 1.22558 1.26439 6.17656 0.665836 0.634966 1.65465 0.98041 0.747664 7.2 7.4 76299 6933 7842 6376
7.5 3.495 0.972046 1.01623 5.93149 0.538538 0.506044 1.46082 0.55794 0.514009 4.20613 1.06665 1.45394 6.38486 0.573021 0.561321 1.71096 1.0768 0.754197 4.24031 1.04514 1.45221 6.4001 0.537798 0.603756 1.7249 1.00928 0.790993 7.4 7.6 69149 6614 7670 6213
7.7 3.52634 0.794713 0.951633 5.93158 0.458395 0.478442 1.46833 0.382352 0.504303 4.37202 0.879365 1.38793 6.52392 0.507472 0.579517 1.74596 0.98358 0.760299 4.37824 0.945718 1.43209 6.56871 0.5158 0.575799 1.79507 0.95985 0.851943 7.6 7.8 60343 6175 7139 5681
7.9 3.49322 0.657438 0.846924 5.87929 0.407008 0.455938 1.4599 0.369255 0.463233 4.38491 0.767412 1.36057 6.57047 0.462316 0.553638 1.80202 0.84976 0.80625 4.5315 0.79231 1.31587 6.69458 0.428261 0.585225 1.92398 0.872937 0.927966 7.8 8 52835 5670 6353 5286
8.1 3.42045 0.570571 0.780574 5.90103 0.343655 0.505455 1.4576 0.294175 0.48906 4.44386 0.618421 1.22899 6.61374 0.388847 0.555331 1.87238 0.661676 0.830123 4.57121 0.625273 1.34563 6.77956 0.371878 0.629169 1.93189 0.775034 0.944321 8 8.2 47592 5381 6196 4620
8.3 3.475 0.438 0.763158 6.0382 0.502845 0.525716 1.4617 0.224599 0.464997 4.46962 0.509771 1.22109 6.70925 0.411266 0.553642 1.89754 0.557127 0.872043 4.63355 0.513038 1.35855 6.88766 0.331236 0.61097 1.95239 0.641416 0.968502 8.2 8.4 44443 5422 5795 4639
8.5 3.47286 0.380801 0.744732 6.27627 0.444023 0.623584 1.45639 0.193435 0.47481 4.50633 0.389879 1.13464 6.924 0.380707 0.571342 1.87874 0.48138 0.818556 4.66711 0.421725 1.26276 6.94903 0.327845 0.555622 2.02357 0.529871 1.0088 8.4 8.6 40361 5153 5638 4273
8.7 3.33306 0.302054 0.693591 6.19419 0.382072 0.643229 1.38244 0.123861 0.399035 4.42696 0.311002 1.0841 6.87242 0.303719 0.544519 1.762 0.317318 0.702087 4.57105 0.354705 1.29363 6.91489 0.2862 0.581443 1.94361 0.36794 0.954047 8.6 8.8 35424 4622 4790 3823
8.9 3.03987 0.28225 0.492806 5.89891 0.371481 0.536595 1.3086 0.116164 0.311746 4.225 0.267073 1 6.69214 0.301977 0.560274 1.67032 0.176895 0.61853 4.45059 0.31012 1.12837 6.82981 0.280528 0.520156 1.86606 0.298716 0.842246 8.8 9 30978 4342 4339 3317
9.1 2.79688 0.320982 0.409806 5.64099 0.296159 0.480424 1.19618 0.118536 0.255238 3.96406 0.284467 0.737338 6.52013 0.292096 0.464744 1.57389 0.137698 0.528703 4.2619 0.29881 1.05614 6.74684 0.234735 0.508061 1.70602 0.278195 0.7397 9 9.2 27555 3850 3794 2991
9.3 2.5625 0.308333 0.3625 5.41595 0.343954 0.440883 1.09887 0.121501 0.184427 3.61705 0.320454 0.651768 6.3116 0.332085 0.436132 1.41894 0.155172 0.387461 4.00833 0.288406 0.805208 6.50562 0.245861 0.393987 1.54945 0.193589 0.566591 9.2 9.4 24853 3202 3338 2695
9.5 2.33929 0.258631 0.269047 5.11483 0.327557 0.385237 0.987565 0.12366 0.166155 3.24052 0.296983 0.496351 5.97327 0.297063 0.419487 1.29042 0.139812 0.342139 3.68241 0.350202 0.60933 6.31324 0.257671 0.373636 1.42102 0.17656 0.454587 9.4 9.6 23252 2646 2974 2512
