#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.253060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.367198 0.0890201 0.0526001 0.657749 0.0956713 0.0769219 0.122241 0.0617887 0.0242545 0.365761 0.116057 0.0736775 0.656668 0.148559 0.083664 0.116603 0.0579475 0.0234419 0 0 0 0 0 0 0 0 0 7.2 7.4 1692 1658 243 0
7.5 0.36543 0.0788879 0.0447851 0.674744 0.0891079 0.0769268 0.121315 0.0571335 0.0224633 0.358333 0.111806 0.0511299 0.667394 0.11788 0.0877302 0.116851 0.0818518 0.0201641 0 0 0 0 0 0 0 0 0 7.4 7.6 1846 1734 241 0
7.7 0.362764 0.0695273 0.0422036 0.678403 0.0763859 0.0837726 0.122095 0.0489665 0.0215693 0.36125 0.117917 0.0641912 0.689217 0.109259 0.0914688 0.117965 0.0656801 0.0234178 0 0 0 0 0 0 0 0 0 7.6 7.8 1925 1705 257 0
7.9 0.365476 0.0604413 0.0533043 0.681969 0.0648845 0.0828658 0.127029 0.0536189 0.025812 0.341667 0.124242 0.0592199 0.687382 0.0935058 0.105336 0.11179 0.065078 0.0192412 0 0 0 0 0 0 0 0 0 7.8 8 2047 1725 275 0
8.1 0.361901 0.0564721 0.0476496 0.660342 0.0808873 0.0760386 0.128688 0.0531642 0.0246849 0.329167 0.0880208 0.0372312 0.690008 0.105204 0.101824 0.108466 0.0459151 0.0150042 0 0 0 0 0 0 0 0 0 8 8.2 2111 1624 274 0
8.3 0.3595 0.053 0.0434564 0.662116 0.0580869 0.0917251 0.135159 0.0534767 0.0312125 0.335 0.0614286 0.0497321 0.6956 0.0781276 0.0971053 0.105674 0.0322479 0.0151705 0 0 0 0 0 0 0 0 0 8.2 8.4 2144 1555 236 0
8.5 0.355769 0.0495228 0.0389642 0.659262 0.0642701 0.084838 0.134098 0.0472084 0.026604 0.329167 0.082598 0.0575758 0.667465 0.0932466 0.102374 0.107201 0.0400219 0.0185395 0 0 0 0 0 0 0 0 0 8.4 8.6 2069 1283 250 0
8.7 0.358129 0.0415239 0.0382518 0.65579 0.0612456 0.0913437 0.133187 0.0517961 0.0225893 0.334783 0.0683424 0.0641304 0.683459 0.0912073 0.119126 0.10836 0.0459548 0.0175724 0 0 0 0 0 0 0 0 0 8.6 8.8 2029 1102 223 0
8.9 0.359354 0.0406463 0.0383693 0.662206 0.0749314 0.0891652 0.144828 0.0480852 0.0328571 0.333 0.0878333 0.0571379 0.690412 0.131462 0.122388 0.11403 0.0665597 0.0212164 0 0 0 0 0 0 0 0 0 8.8 9 1973 897 242 0
9.1 0.360357 0.0446429 0.0393254 0.648855 0.0715598 0.0847293 0.138121 0.0476172 0.0248971 0.325 0.06875 0.0491071 0.67716 0.0934496 0.125829 0.108923 0.055411 0.0149606 0 0 0 0 0 0 0 0 0 9 9.2 1830 648 221 0
9.3 0.354044 0.0453877 0.0353934 0.632673 0.0906386 0.0696836 0.139523 0.0521958 0.0238316 0.315476 0.0782738 0.0484307 0.638253 0.167754 0.0942943 0.111454 0.0392852 0.0161159 0 0 0 0 0 0 0 0 0 9.2 9.4 1665 423 187 0
9.5 0.371875 0.0677084 0.0351562 0.663906 0.0941216 0.0718036 0.154897 0.0576282 0.0286479 0.313333 0.069359 0.0401191 0.639997 0.0900494 0.107565 0.109239 0.0310868 0.0163101 0 0 0 0 0 0 0 0 0 9.4 9.6 1489 265 185 0
9.7 0.392857 0.0665179 0.0438187 0.699373 0.0741227 0.0578681 0.15005 0.0445422 0.0274533 0.326923 0.0605769 0.0560898 0.644684 0.0715888 0.128286 0.119491 0.037992 0.0260858 0 0 0 0 0 0 0 0 0 9.6 9.8 1307 132 167 0
9.9 0.415 0.105833 0.055 0.745492 0.151382 0.0765027 0.128067 0.0555072 0.0257422 0.325 0.0538462 0.05 0.63265 0.0799678 0.101594 0.11481 0.0386629 0.0170716 0 0 0 0 0 0 0 0 0 9.8 10 1156 52 128 0
10.1 0.4 0.1125 0.0875 0.710815 0.101924 0.0884621 0.119231 0.0454328 0.0284614 0.314583 0.0504167 0.0467262 0.629685 0.0735822 0.0836934 0.120433 0.0228371 0.0224761 0 0 0 0 0 0 0 0 0 10 10.2 1039 19 121 0
10.3 0.325 0.05 0.1375 0.636538 0.181731 0.239303 0.105529 0.0524034 0.021154 0.327083 0.0479167 0.0520833 0.611776 0.109556 0.113268 0.126944 0.0228645 0.0205638 0 0 0 0 0 0 0 0 0 10.2 10.4 837 9 122 0
10.5 0.325 0.1 0.2 0.426202 0.307933 0.234134 0.115866 0.0920672 0.0341345 0.325 0.0666667 0.05 0.607181 0.0892116 0.0749357 0.131291 0.0386617 0.017689 0 0 0 0 0 0 0 0 0 10.4 10.6 666 2 76 0
