#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.106248.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.110621 0.0524566 0.0134214 0.158984 0.0874147 0.038638 0.0922666 0.0489831 0.0185712 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 7.2 7.4 54971 1 0 0
7.5 0.110621 0.0395245 0.0134214 0.206062 0.0390674 0.0773198 0.0823541 0.0141979 0.0553618 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 7.4 7.6 40526 2 0 0
7.7 0.0971992 0.0529459 0.0271903 0.20869 0.0364395 0.0841379 0.0460999 0.0412221 0.0280599 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 7.6 7.8 28626 8 0 0
7.9 0.0927002 0.037817 0.0272702 0.194689 0.0491715 0.0659464 0.035899 0.0563676 0.0223503 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 7.8 8 19402 6 0 0
8.1 0.110621 0.0264691 0.033771 0.200791 0.0456078 0.0651516 0.0269922 0.0738319 0.0089522 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 8 8.2 12701 4 0 0
8.3 0.123915 0.0391623 0.0267157 0.199991 0.0464077 0.0670653 0.0780326 0.0673556 0.0599926 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 8.2 8.4 8217 4 0 0
8.5 0.13709 0.0387889 0.0264691 0.199991 0.0489465 0.0451067 0.0965519 0.0529696 0.0228566 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 8.4 8.6 4966 2 0 0
8.7 0.175879 0.06613 0.0786794 0.199991 0.0502131 0.0670653 0.100824 0.0903997 0.0141544 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 8.6 8.8 3018 3 0 0
8.9 0.196938 0.176099 0.154591 0.202628 0.170409 0.150787 0.191224 0.181813 0.158422 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 8.8 9 1771 0 0 0
9.1 0.373037 0 0.33069 0.373037 0 0.321197 0.373037 0 0.340236 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 9 9.2 1020 1 0 0
9.3 0.373037 0 0.33069 0.373037 0 0.321197 0.373037 0 0.340236 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 9.2 9.4 612 0 0 0
9.5 0.373037 0 0.358806 0.373037 0 0.349157 0.373037 0 0.36851 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 9.4 9.6 335 0 0 0
9.7 0.373037 0 0.358806 0.373037 0 0.349157 0.373037 0 0.36851 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 0.373037 0 0 9.6 9.8 180 2 0 0
