#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.873217.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.2516 1.21031 1.01168 5.65003 0.616544 0.649364 1.44612 0.609317 0.597718 3.83986 1.26749 1.37591 6.02639 0.664577 0.638446 1.65733 1.04482 0.779626 3.84269 1.23812 1.30622 5.98292 0.701605 0.664847 1.63047 1.05418 0.760372 7.2 7.4 67800 6464 7260 5992
7.5 3.40508 1.01831 1.03681 5.76751 0.558702 0.546497 1.47363 0.542892 0.540504 4.11381 1.07959 1.48138 6.23981 0.582311 0.613867 1.703 1.09305 0.774488 4.14571 1.07019 1.42459 6.24427 0.589646 0.655291 1.7482 1.05959 0.836917 7.4 7.6 60441 6114 7047 5622
7.7 3.43197 0.850845 0.989043 5.78552 0.503284 0.471169 1.47395 0.394446 0.537748 4.24643 0.911098 1.43012 6.34665 0.528185 0.610777 1.77899 0.951116 0.808534 4.2864 0.999967 1.41929 6.39042 0.545938 0.617651 1.82628 1.06388 0.897499 7.6 7.8 52911 5745 6374 5183
7.9 3.41023 0.672699 0.893263 5.65335 0.436515 0.484345 1.45865 0.373706 0.505922 4.29871 0.782453 1.35207 6.38283 0.451389 0.577555 1.82447 0.849114 0.841899 4.42 0.783571 1.40214 6.53304 0.458272 0.684876 1.9016 0.904922 0.955332 7.8 8 46581 5153 5907 4767
8.1 3.34216 0.589325 0.826823 5.72695 0.45808 0.549062 1.44712 0.292373 0.49371 4.32708 0.640484 1.35124 6.47775 0.399999 0.607959 1.86094 0.716692 0.876305 4.48255 0.654272 1.42778 6.59592 0.403488 0.645926 1.94927 0.749455 0.993514 8 8.2 42595 5052 5664 4290
8.3 3.43136 0.469285 0.837974 6.02674 0.490467 0.679718 1.44783 0.24789 0.507128 4.39182 0.539913 1.30571 6.59717 0.461697 0.653988 1.84596 0.632403 0.874426 4.54541 0.559503 1.37649 6.69594 0.35098 0.633305 2.02825 0.645689 1.08081 8.2 8.4 39909 5096 5361 4175
8.5 3.43182 0.377965 0.820389 6.17701 0.452671 0.692373 1.43585 0.158101 0.471322 4.40521 0.394375 1.17771 6.7589 0.361045 0.674434 1.84482 0.486018 0.847157 4.57986 0.405745 1.39943 6.79166 0.284211 0.664561 1.99718 0.476178 1.03061 8.4 8.6 36840 4877 5186 4047
8.7 3.26121 0.355021 0.69437 6.01477 0.431211 0.625607 1.34751 0.145504 0.380951 4.33542 0.336095 1.05821 6.67918 0.297686 0.573143 1.7659 0.329203 0.745482 4.48071 0.367286 1.31224 6.76075 0.29741 0.59691 1.90688 0.318335 0.945952 8.6 8.8 32181 4493 4512 3548
8.9 2.97167 0.331274 0.531471 5.71902 0.406956 0.548483 1.2698 0.136936 0.30547 4.11855 0.317058 1.02816 6.51377 0.302072 0.536514 1.63857 0.199673 0.650918 4.33828 0.316349 1.18928 6.6914 0.235095 0.564468 1.81723 0.303071 0.839721 8.8 9 28722 4142 4021 3150
9.1 2.73786 0.301566 0.42576 5.54631 0.280771 0.489918 1.20274 0.104259 0.261733 3.92273 0.275299 0.892727 6.35326 0.314283 0.467802 1.51772 0.177602 0.547761 4.18182 0.31166 1.10265 6.54046 0.27351 0.482615 1.6797 0.282784 0.75279 9 9.2 25403 3642 3581 2799
