#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.222685.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.307707 0.069637 0.0525133 0.552056 0.0650871 0.0623488 0.10722 0.052898 0.0202348 0.306897 0.105603 0.0562555 0.55718 0.0895345 0.0696923 0.0973803 0.0413828 0.0154743 0 0 0 0 0 0 0 0 0 7.2 7.4 3414 1744 121 0
7.5 0.307879 0.0687335 0.0495152 0.557461 0.0767838 0.0605627 0.108996 0.0439315 0.0195435 0.297 0.103 0.0481905 0.552334 0.0854046 0.0780163 0.0983834 0.0524657 0.0161114 0 0 0 0 0 0 0 0 0 7.4 7.6 3424 1852 128 0
7.7 0.300112 0.0703046 0.0390595 0.566965 0.0588432 0.0690226 0.108224 0.0467257 0.017308 0.29125 0.0692763 0.043689 0.554325 0.0742799 0.0712423 0.0993997 0.0744797 0.0190307 0 0 0 0 0 0 0 0 0 7.6 7.8 3310 1745 166 0
7.9 0.298489 0.0523975 0.0387098 0.567529 0.0613952 0.0753353 0.113231 0.0389657 0.0217684 0.290385 0.0814904 0.0371237 0.567395 0.0914959 0.0777463 0.0950326 0.0464596 0.0166256 0 0 0 0 0 0 0 0 0 7.8 8 3106 1681 162 0
8.1 0.292668 0.0562686 0.0349064 0.548931 0.0639687 0.0654848 0.113605 0.0494526 0.0201246 0.293333 0.0866666 0.0472396 0.584975 0.0718324 0.0923481 0.0930027 0.0424146 0.016351 0 0 0 0 0 0 0 0 0 8 8.2 2831 1541 162 0
8.3 0.283553 0.0488117 0.0371241 0.532152 0.0552869 0.0693265 0.108562 0.0375434 0.0154222 0.272917 0.0620833 0.0354167 0.571392 0.0695522 0.0862712 0.0930434 0.0369094 0.0123569 0 0 0 0 0 0 0 0 0 8.2 8.4 2577 1340 127 0
8.5 0.278548 0.0426055 0.0332484 0.521125 0.0635965 0.0642461 0.113701 0.0319178 0.0193108 0.2625 0.0579545 0.0339285 0.537138 0.109134 0.0699524 0.094051 0.0441107 0.0138101 0 0 0 0 0 0 0 0 0 8.4 8.6 2263 1182 130 0
8.7 0.278917 0.045157 0.033287 0.51835 0.058401 0.0585711 0.11879 0.0356758 0.0250258 0.284722 0.0590278 0.0479575 0.554145 0.116527 0.0911255 0.11208 0.0301602 0.024137 0 0 0 0 0 0 0 0 0 8.6 8.8 2053 966 108 0
8.9 0.278125 0.0325893 0.0282842 0.512615 0.0719607 0.053923 0.114643 0.0416638 0.0202464 0.2875 0.0647727 0.0443182 0.540423 0.130146 0.0620599 0.112001 0.064923 0.0265613 0 0 0 0 0 0 0 0 0 8.8 9 1854 763 100 0
9.1 0.276961 0.059944 0.0308978 0.507294 0.0762208 0.0595628 0.118905 0.0319698 0.0197712 0.275 0.075 0.0485294 0.54798 0.0699278 0.0922122 0.106882 0.0442606 0.0219459 0 0 0 0 0 0 0 0 0 9 9.2 1643 535 98 0
