#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.394810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.695652 0.249288 0.366325 1.24752 0.397378 0.50777 0.211069 0.192029 0.0903462 0.738025 0.366975 0.313025 1.34127 0.471111 0.464586 0.216654 0.290648 0.112498 0.675 0.325 0.5 1.26526 0.41935 0.854925 0.196915 0.218129 0.127083 7.2 7.4 16 202 80 13
7.5 0.665222 0.284597 0.315222 1.31489 0.406188 0.591637 0.196439 0.227359 0.0879652 0.708862 0.317566 0.317196 1.41189 0.499251 0.583281 0.205648 0.239943 0.0991955 0.659091 0.400909 0.409091 1.30504 0.457697 0.702639 0.187288 0.263685 0.124698 7.4 7.6 12 341 169 9
7.7 0.653448 0.246552 0.284831 1.35759 0.385123 0.599561 0.190386 0.196874 0.079861 0.671839 0.329531 0.332623 1.39933 0.480221 0.662795 0.186105 0.240819 0.0877189 0.65 0.356818 0.3 1.37708 0.41306 0.799276 0.19261 0.215322 0.0989801 7.6 7.8 14 410 210 17
7.9 0.660737 0.244763 0.276362 1.37566 0.356076 0.55067 0.193769 0.193255 0.0824544 0.67042 0.302255 0.29942 1.43114 0.454451 0.645733 0.178939 0.250389 0.0737123 0.659091 0.465909 0.321591 1.39207 0.535334 0.649042 0.201744 0.206294 0.107176 7.8 8 41 387 208 26
8.1 0.681392 0.216172 0.23086 1.37752 0.337439 0.446327 0.216288 0.191742 0.0893027 0.680282 0.319718 0.26816 1.4373 0.407168 0.487531 0.201296 0.235 0.080862 0.629167 0.345833 0.254167 1.46498 0.357793 0.741905 0.188463 0.195915 0.0812508 8 8.2 86 371 220 16
8.3 0.671812 0.203705 0.177494 1.35607 0.322786 0.392291 0.231613 0.182722 0.0900694 0.677872 0.297128 0.215372 1.44537 0.375059 0.424081 0.203916 0.205225 0.078651 0.694118 0.280882 0.227451 1.44447 0.493345 0.489344 0.208655 0.193391 0.0781259 8.2 8.4 146 357 262 33
8.5 0.675 0.177381 0.135638 1.36697 0.247899 0.347996 0.248869 0.199342 0.0782521 0.681667 0.329048 0.179167 1.47624 0.36859 0.37553 0.206332 0.203034 0.0675532 0.665 0.385 0.215 1.43654 0.423076 0.413462 0.164986 0.225322 0.0573725 8.4 8.6 251 404 285 38
8.7 0.67594 0.19906 0.103688 1.37812 0.255291 0.255448 0.269198 0.187976 0.0815342 0.681383 0.256117 0.151838 1.45603 0.363161 0.298353 0.212563 0.193943 0.0706543 0.625 0.2625 0.15 1.39335 0.556493 0.350593 0.17678 0.202469 0.0545034 8.6 8.8 446 430 330 36
8.9 0.678846 0.157888 0.0870936 1.36538 0.250725 0.236914 0.2857 0.159126 0.0832828 0.675847 0.293383 0.132097 1.44282 0.364957 0.274172 0.212613 0.175571 0.0706599 0.675 0.166667 0.175 1.44879 0.381731 0.282689 0.186349 0.132642 0.067448 8.8 9 665 438 398 47
9.1 0.68869 0.137976 0.0912848 1.34879 0.195886 0.189361 0.289945 0.130767 0.0832834 0.670098 0.211569 0.123463 1.45745 0.221081 0.274078 0.214665 0.110457 0.0739472 0.64375 0.20625 0.127083 1.36643 0.348953 0.253848 0.170193 0.151563 0.049485 9 9.2 1076 381 449 36
