#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.842842.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.17302 1.17998 1.05668 5.37993 0.675081 0.677798 1.44329 0.635768 0.662738 3.73333 1.27857 1.39011 5.7951 0.712444 0.729784 1.66454 1.14718 0.819041 3.71731 1.29067 1.32113 5.76704 0.746813 0.712798 1.65187 1.10225 0.811973 7.2 7.4 55234 5622 6342 5034
7.5 3.2805 1.01274 1.08159 5.52299 0.61218 0.652526 1.46009 0.524692 0.625056 4.00417 1.08694 1.4675 5.97556 0.607673 0.683713 1.72758 1.12871 0.831028 4.055 1.07171 1.53962 5.99864 0.623064 0.761225 1.74918 1.09841 0.886333 7.4 7.6 49490 5259 6212 4809
7.7 3.30779 0.83388 1.02729 5.53625 0.492865 0.579616 1.45521 0.419049 0.561468 4.12474 0.940167 1.50354 6.11388 0.534486 0.699472 1.75567 1.03137 0.82498 4.19839 0.988488 1.54746 6.17661 0.60601 0.720224 1.8317 1.13666 0.944059 7.6 7.8 42939 4964 5447 4328
7.9 3.32396 0.670191 0.988878 5.51703 0.427509 0.573451 1.44976 0.364523 0.541827 4.21125 0.775417 1.47304 6.17662 0.474334 0.658289 1.83949 0.888142 0.899843 4.30568 0.799465 1.50999 6.24492 0.526493 0.653004 1.91532 0.923021 1.00291 7.8 8 38575 4590 5116 3980
8.1 3.30333 0.578374 0.935208 5.60091 0.504774 0.617098 1.44116 0.301919 0.580848 4.23289 0.620742 1.423 6.24618 0.446372 0.677815 1.889 0.728824 0.960552 4.35068 0.652896 1.51358 6.38203 0.413909 0.764844 1.94886 0.743422 1.05028 8 8.2 36307 4500 4957 3732
8.3 3.37857 0.480102 0.928571 5.86551 0.546328 0.789411 1.42603 0.270876 0.528125 4.29709 0.534906 1.38022 6.42859 0.438467 0.712698 1.84881 0.628644 0.923251 4.43807 0.535336 1.46423 6.51854 0.368561 0.724344 1.98571 0.61686 1.07511 8.2 8.4 34475 4723 4889 3600
8.5 3.40089 0.341329 0.91875 5.96303 0.455924 0.756141 1.42586 0.175468 0.542322 4.32992 0.333103 1.29462 6.53403 0.334261 0.752579 1.86454 0.480737 0.891038 4.4621 0.402904 1.48293 6.55746 0.298542 0.758422 1.92514 0.565874 1.03872 8.4 8.6 31554 4488 4566 3404
8.7 3.20312 0.327232 0.800184 5.82233 0.372837 0.705873 1.33817 0.148635 0.38651 4.19063 0.350552 1.17863 6.43977 0.303867 0.678158 1.70788 0.388714 0.746461 4.38839 0.33853 1.43089 6.54453 0.282404 0.737288 1.88784 0.382319 0.936545 8.6 8.8 27588 4023 3994 2988
8.9 2.96125 0.301653 0.566932 5.59467 0.31471 0.54279 1.29855 0.113558 0.358038 4.005 0.264375 1.15115 6.32206 0.264635 0.685473 1.5895 0.240747 0.653274 4.24919 0.300211 1.20601 6.40026 0.321702 0.619871 1.82372 0.340569 0.89823 8.8 9 24891 3869 3656 2777
9.1 2.72556 0.305926 0.488056 5.39515 0.335905 0.530276 1.19029 0.101526 0.271049 3.825 0.2675 0.954348 6.15007 0.297494 0.546238 1.48839 0.189456 0.535477 4.05083 0.311666 1.19726 6.31944 0.261618 0.559381 1.66347 0.277197 0.753083 9 9.2 22285 3404 3198 2423
9.3 2.587 0.275069 0.397 5.15186 0.335754 0.464633 1.12251 0.103269 0.207105 3.48929 0.321429 0.776382 5.92115 0.277287 0.452366 1.3479 0.211429 0.39051 3.82292 0.294391 0.926864 6.15281 0.236403 0.481914 1.50728 0.250924 0.604222 9.2 9.4 21009 2959 2988 2312
9.5 2.38333 0.248485 0.301754 4.838 0.343874 0.382208 1.01739 0.13454 0.1693 3.11 0.34 0.561667 5.70938 0.274184 0.43353 1.2218 0.174633 0.325915 3.545 0.349737 0.649688 5.96464 0.220964 0.366354 1.34601 0.239552 0.41399 9.4 9.6 19964 2405 2730 2109
9.7 2.295 0.196666 0.293077 4.70962 0.314809 0.373158 0.94849 0.104606 0.208461 2.79583 0.265278 0.376667 5.3351 0.308087 0.328997 1.08904 0.137935 0.255061 3.25 0.338889 0.513158 5.81579 0.252811 0.33577 1.16816 0.236024 0.318813 9.6 9.8 19280 1793 2499 2077
