#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.475810.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.944216 0.571856 0.521001 1.80798 0.718226 0.874564 0.318151 0.449639 0.183294 1.04133 0.858673 0.627041 2.01034 0.700797 1.16827 0.325243 0.651681 0.21733 1.0375 1.0875 0.6375 2.04711 0.805293 1.16177 0.3696 0.588096 0.277953 7.2 7.4 20 59 20 10
7.5 0.933333 0.664451 0.56875 1.93761 0.768494 1.1597 0.282665 0.454595 0.160289 1.03068 0.987175 0.684253 2.14552 0.778138 1.35048 0.297595 0.575832 0.194469 1.01641 1.00859 0.666406 2.08332 0.758387 1.38308 0.363565 0.66039 0.244334 7.4 7.6 9 103 67 25
7.7 0.893657 0.804992 0.513657 1.95698 0.759403 1.15409 0.279477 0.378456 0.179338 0.946942 0.956937 0.581942 2.11175 0.782719 1.27506 0.253126 0.414505 0.150521 0.947917 0.94375 0.60625 2.10244 0.773757 1.35461 0.257319 0.534818 0.159722 7.6 7.8 9 144 120 26
7.9 0.921644 0.678356 0.566644 2.02611 0.61043 1.21065 0.276318 0.328696 0.169587 0.914583 0.915417 0.564583 2.13456 0.719096 1.39274 0.255182 0.351988 0.1544 0.903365 0.921635 0.540865 2.09098 0.712141 1.30204 0.25161 0.35825 0.153923 7.8 8 10 178 134 39
8.1 0.911085 0.572248 0.477214 2.00213 0.544023 1.01559 0.274196 0.298794 0.159799 0.954331 0.768288 0.573081 2.16886 0.635947 1.37265 0.257874 0.344435 0.146442 0.956731 0.921841 0.531731 2.15076 0.738419 1.12048 0.251733 0.336699 0.141529 8 8.2 24 168 125 25
8.3 0.921269 0.498731 0.331846 1.99687 0.466831 0.666278 0.329677 0.31784 0.186061 0.945 0.77375 0.4575 2.18958 0.558971 0.974442 0.273877 0.370596 0.145754 0.960294 0.927206 0.416544 2.2454 0.670867 1.1575 0.28353 0.373619 0.146751 8.2 8.4 55 142 149 26
8.5 0.94497 0.473781 0.285879 2.03295 0.432426 0.673589 0.363835 0.282612 0.174171 1.0225 0.5875 0.407917 2.23771 0.443177 0.705631 0.296457 0.401383 0.124679 0.989286 0.694048 0.364286 2.19159 0.727642 0.725484 0.286061 0.427203 0.129809 8.4 8.6 118 148 173 43
8.7 0.933636 0.449697 0.204426 2.01843 0.3526 0.409781 0.380356 0.321528 0.161974 1.00278 0.647222 0.344082 2.18811 0.471802 0.461017 0.282615 0.417895 0.114467 0.911111 0.607639 0.311111 2.206 0.53552 0.73485 0.250189 0.396567 0.103265 8.6 8.8 248 150 171 53
8.9 0.95 0.3375 0.171739 2.01858 0.350489 0.347005 0.435942 0.20649 0.175249 0.991304 0.546196 0.25601 2.17934 0.460528 0.382957 0.287962 0.333434 0.0997962 0.941667 0.583333 0.270238 2.17848 0.458655 0.493006 0.272633 0.30305 0.126412 8.8 9 495 195 232 56
9.1 0.954 0.334636 0.161143 1.96313 0.302433 0.323943 0.462429 0.181489 0.172713 0.94625 0.50375 0.203644 2.11898 0.434424 0.333648 0.283916 0.33429 0.0857772 0.986364 0.588636 0.248864 2.22271 0.448604 0.446191 0.255724 0.309124 0.0994721 9 9.2 833 214 327 71
