#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.979529.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.44138 1.08912 0.824902 6.27941 0.516357 0.540478 1.42505 0.488544 0.503354 4.13 1.1787 1.20372 6.70621 0.530838 0.572655 1.61583 0.84831 0.625678 4.1043 1.15027 1.10626 6.67561 0.542823 0.571796 1.62426 0.847646 0.637788 7.2 7.4 112988 8301 9601 8509
7.5 3.6175 0.960227 0.809722 6.4311 0.462186 0.445269 1.46948 0.460091 0.489431 4.43384 1.00548 1.24947 6.94277 0.496519 0.470065 1.71276 0.825332 0.660553 4.45982 0.992512 1.19246 6.90215 0.510024 0.506103 1.73401 0.880449 0.693887 7.4 7.6 101691 8224 9654 8362
7.7 3.70524 0.805397 0.765536 6.46554 0.422244 0.391715 1.49985 0.360075 0.461936 4.5838 0.893676 1.13537 7.05278 0.456258 0.475271 1.7604 0.826576 0.671595 4.65966 0.900246 1.25433 7.11359 0.451809 0.470192 1.81737 0.828903 0.749957 7.6 7.8 88397 7576 8905 7920
7.9 3.71167 0.584885 0.681364 6.41247 0.3558 0.373463 1.50904 0.312903 0.396284 4.70955 0.693476 1.09403 7.14932 0.358554 0.425284 1.84619 0.676859 0.693656 4.80104 0.748959 1.14204 7.28259 0.382079 0.471532 1.88918 0.820344 0.794869 7.8 8 75606 7029 8436 7205
8.1 3.6066 0.441773 0.581604 6.33805 0.309095 0.384804 1.47888 0.258947 0.327967 4.71458 0.581469 0.976848 7.18338 0.320466 0.395457 1.86709 0.616505 0.698553 4.83836 0.587193 1.00947 7.28243 0.351551 0.425536 1.95531 0.705794 0.85863 8 8.2 65146 6256 7595 6423
8.3 3.52798 0.463959 0.542351 6.40483 0.380508 0.4151 1.47878 0.203712 0.376628 4.702 0.5005 0.912714 7.23773 0.330827 0.424646 1.87198 0.535958 0.689706 4.89643 0.474943 1.02093 7.2943 0.328589 0.420879 1.94615 0.656604 0.868184 8.2 8.4 58443 5834 7149 6133
8.5 3.54821 0.400765 0.549919 6.61742 0.416187 0.483337 1.43324 0.160207 0.366331 4.71985 0.412839 0.906617 7.38728 0.365045 0.472581 1.88515 0.430851 0.733287 4.875 0.398913 0.991477 7.39252 0.364352 0.4179 2.03151 0.471357 0.914176 8.4 8.6 52585 5865 6646 5678
8.7 3.43676 0.334787 0.54316 6.57406 0.433745 0.520318 1.39593 0.132273 0.32972 4.61105 0.350064 0.853904 7.40017 0.333898 0.464156 1.76544 0.281692 0.601869 4.81071 0.373571 1.00794 7.43825 0.276191 0.427399 1.9854 0.366572 0.825586 8.6 8.8 45888 5366 5832 4915
8.9 3.11364 0.329968 0.430084 6.29307 0.365658 0.397257 1.31652 0.122737 0.253408 4.44444 0.287988 0.847123 7.27754 0.319399 0.506062 1.69199 0.165187 0.562657 4.6537 0.357963 0.944953 7.32175 0.290762 0.429746 1.91943 0.249709 0.813622 8.8 9 40042 4899 4984 4379
9.1 2.76757 0.33622 0.304472 5.96938 0.310987 0.373244 1.1893 0.121686 0.229697 4.23333 0.277305 0.636904 7.04701 0.284311 0.42367 1.59657 0.125534 0.439827 4.46354 0.337292 0.861336 7.24 0.296831 0.465828 1.74141 0.234366 0.682172 9 9.2 34464 4252 4417 3776
