#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.420122.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.748306 0.303209 0.382681 1.416 0.487358 0.707953 0.225805 0.314374 0.104367 0.815073 0.434927 0.425073 1.54501 0.523255 0.618576 0.235531 0.314087 0.119521 0.735417 0.364583 0.502083 1.40871 0.488832 0.92458 0.230891 0.279806 0.15553 7.2 7.4 19 134 64 10
7.5 0.729914 0.320086 0.396581 1.4517 0.522354 0.705549 0.22406 0.229011 0.127616 0.793023 0.506977 0.416634 1.57951 0.56183 0.73161 0.233081 0.314284 0.133904 0.708696 0.331304 0.475362 1.46148 0.453658 0.83312 0.198245 0.233705 0.121682 7.4 7.6 6 242 110 11
7.7 0.708837 0.326186 0.361011 1.49547 0.530366 0.731326 0.207838 0.207369 0.104664 0.751712 0.412134 0.392337 1.62828 0.542684 0.846047 0.208339 0.299594 0.110742 0.701563 0.335938 0.376563 1.56538 0.463226 0.900236 0.210697 0.213922 0.123643 7.6 7.8 10 285 178 22
7.9 0.729764 0.305932 0.361907 1.55079 0.401556 0.74774 0.214185 0.27401 0.106152 0.738344 0.423449 0.371036 1.65933 0.493977 0.895827 0.204505 0.300562 0.100087 0.664286 0.439286 0.339286 1.55523 0.576575 0.872545 0.215866 0.182381 0.121442 7.8 8 21 303 192 25
8.1 0.736552 0.259281 0.300615 1.58026 0.345937 0.646185 0.235193 0.221146 0.10361 0.770543 0.454457 0.372105 1.65419 0.475611 0.74282 0.218854 0.284165 0.0988901 0.698611 0.451389 0.336111 1.60141 0.620264 0.825212 0.216419 0.191757 0.106357 8 8.2 48 285 210 28
8.3 0.748182 0.267096 0.246575 1.59343 0.314958 0.556736 0.247337 0.243819 0.106134 0.768956 0.427472 0.313274 1.65314 0.422304 0.624851 0.220968 0.252464 0.0902548 0.69 0.376667 0.29 1.55011 0.470558 0.711173 0.201563 0.16936 0.0718446 8.2 8.4 93 291 219 30
8.5 0.742284 0.248341 0.159144 1.54041 0.318027 0.403396 0.287233 0.23721 0.108023 0.756548 0.403175 0.262103 1.6647 0.437913 0.526249 0.230194 0.261999 0.10066 0.714286 0.410714 0.214286 1.55877 0.468567 0.447479 0.202806 0.303445 0.0831744 8.4 8.6 196 270 216 36
8.7 0.737367 0.233028 0.1407 1.52701 0.290704 0.317013 0.296232 0.234312 0.0915081 0.766016 0.335373 0.193793 1.64899 0.419946 0.368322 0.233769 0.270158 0.0847417 0.675 0.45 0.167857 1.63004 0.494235 0.415622 0.202465 0.234156 0.0849611 8.6 8.8 318 313 302 52
8.9 0.769512 0.191202 0.121043 1.53798 0.253364 0.238305 0.339618 0.190546 0.106594 0.778947 0.321053 0.169532 1.66119 0.379666 0.311937 0.248981 0.215125 0.0830169 0.73125 0.302083 0.18125 1.57234 0.525494 0.376187 0.214461 0.173626 0.0827303 8.8 9 563 322 344 49
9.1 0.755 0.179722 0.0924194 1.51239 0.231294 0.214034 0.331372 0.179571 0.104899 0.7555 0.2945 0.147605 1.6257 0.304203 0.265012 0.237426 0.205006 0.0821549 0.73125 0.29375 0.17625 1.528 0.483294 0.259134 0.219112 0.186661 0.0796873 9 9.2 933 312 406 50
9.3 0.772727 0.196717 0.0958405 1.57998 0.237822 0.232388 0.358927 0.149396 0.112596 0.723864 0.231399 0.114081 1.56976 0.255209 0.273312 0.237647 0.165288 0.0735454 0.675 0.1875 0.120833 1.46177 0.372447 0.331967 0.198138 0.148097 0.0664411 9.2 9.4 1434 267 489 58
9.5 0.752083 0.157917 0.0839799 1.54843 0.234778 0.220048 0.350436 0.128944 0.119665 0.70125 0.166174 0.0975 1.48389 0.276748 0.222751 0.236265 0.145934 0.0699751 0.716667 0.208333 0.133333 1.60973 0.453966 0.337378 0.217311 0.109496 0.0693527 9.4 9.6 2147 249 545 61
