#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.112998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.141691 0.0216023 0.0483015 0.239775 0.0269448 0.0630564 0.0514234 0.0151939 0.0139291 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 7.2 7.4 78096 18 0 0
7.5 0.15073 0.0134566 0.0181288 0.241787 0.0231035 0.0428852 0.0634487 0.0358119 0.01787 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 7.4 7.6 57319 17 0 0
7.7 0.155229 0.0107436 0.0135376 0.231701 0.0305543 0.0326096 0.0783126 0.0288909 0.0246155 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 7.6 7.8 40342 13 0 0
7.9 0.148475 0.0148191 0.0204359 0.220032 0.0338382 0.0188715 0.0646601 0.0297175 0.0198655 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 7.8 8 27593 21 0 0
8.1 0.134879 0.0293072 0.0414895 0.219618 0.0444735 0.0226078 0.0629135 0.0124768 0.0137639 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 8 8.2 18162 14 0 0
8.3 0.114268 0.0342071 0.0278928 0.249011 0.0185028 0.0437119 0.0618709 0.0157622 0.0184602 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 8.2 8.4 11539 13 0 0
8.5 0.134879 0.042647 0.027543 0.251674 0.038196 0.0403814 0.0666173 0.0177285 0.0172605 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 8.4 8.6 7208 17 0 0
8.7 0.16865 0.0132943 0.0406117 0.247395 0.0519467 0.0537254 0.0798758 0.0418233 0.0262478 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 8.6 8.8 4610 13 0 0
8.9 0.16865 0.0132943 0.0406117 0.243798 0.0572454 0.0378725 0.0836695 0.0336511 0.0315572 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 8.8 9 2752 4 0 0
9.1 0.155229 0.0267157 0.0688543 0.239775 0.0570113 0.0456223 0.0596075 0.0445223 0.0317686 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 0.431067 0 0 9 9.2 1597 9 0 0
