#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.146748.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.231807 0.013402 0.0199466 0.397525 0.0199169 0.0271893 0.0768166 0.010437 0.00616248 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 7.2 7.4 216719 1007 0 0
7.5 0.246475 0.00917311 0.013926 0.416178 0.00972626 0.0196721 0.0898425 0.00681984 0.00952899 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 7.4 7.6 162063 926 0 0
7.7 0.248136 0.00828622 0.00926557 0.422652 0.00818387 0.0110526 0.0917039 0.00519989 0.00552072 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 7.6 7.8 117006 958 0 0
7.9 0.246285 0.011034 0.0121103 0.42726 0.0125952 0.00985935 0.0899983 0.00612916 0.00527143 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 7.8 8 81565 794 0 0
8.1 0.236373 0.00991173 0.0139525 0.424131 0.013532 0.0218835 0.0857613 0.006939 0.00555789 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 8 8.2 56936 716 0 0
8.3 0.228972 0.0105073 0.0115504 0.40833 0.0172012 0.0174963 0.0855865 0.00695835 0.00550535 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 8.2 8.4 39045 583 0 0
8.5 0.228461 0.0122937 0.0152868 0.399233 0.0234663 0.0146384 0.0820198 0.00673065 0.00556909 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 8.4 8.6 26487 440 0 0
8.7 0.217958 0.012401 0.0113034 0.393322 0.0154577 0.0117005 0.0796509 0.00677134 0.00497442 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 8.6 8.8 17704 371 0 0
8.9 0.214616 0.0121847 0.0128955 0.392946 0.012236 0.0108787 0.0779272 0.00707576 0.00480815 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 8.8 9 11814 315 0 0
9.1 0.20269 0.0139859 0.0143495 0.383694 0.0103344 0.0133226 0.0749483 0.00664774 0.00586 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 9 9.2 7671 249 0 0
9.3 0.205782 0.0122616 0.0170249 0.358107 0.0272798 0.0241115 0.0732383 0.00599845 0.00624324 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 9.2 9.4 5018 189 0 0
9.5 0.182247 0.0161497 0.0151339 0.328134 0.0196338 0.0184201 0.0624245 0.00637164 0.00581131 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 9.4 9.6 3063 154 0 0
9.7 0.171361 0.0163546 0.0166448 0.325468 0.0193101 0.0175921 0.0537855 0.00923393 0.0117876 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 9.6 9.8 1896 100 0 0
9.9 0.186153 0.0207365 0.0147922 0.351321 0.0134014 0.0198379 0.0544673 0.0174017 0.0122682 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 0.746227 0 0 9.8 10 1190 54 0 0
