#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.217623.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.441429 0.0362072 0.0360846 0.829715 0.0530845 0.0818721 0.159884 0.0138792 0.0143722 0.454172 0.0379102 0.0459829 0.888878 0.0705004 0.124359 0.156919 0.0264913 0.0201228 1.52536 0 0 1.52536 0 0 1.52536 0 0 7.2 7.4 477090 15910 928 0
7.5 0.482451 0.0306205 0.0286857 0.887088 0.0311813 0.0451922 0.176593 0.0116688 0.01164 0.498965 0.0353381 0.0321806 0.973495 0.0288309 0.0682693 0.185985 0.0191531 0.0194215 1.52536 0 0 1.52536 0 0 1.52536 0 0 7.4 7.6 370496 15500 856 0
7.7 0.508989 0.0183767 0.0251753 0.911423 0.0190076 0.0325508 0.187887 0.00926186 0.0105442 0.531915 0.0375057 0.0371955 1.00005 0.0271349 0.0263412 0.213023 0.0240411 0.0205428 1.52536 0 0 1.52536 0 0 1.52536 0 0 7.6 7.8 278405 14014 859 0
7.9 0.509905 0.0185553 0.0241393 0.902565 0.0218871 0.02715 0.190787 0.00855564 0.00834243 0.570165 0.0281267 0.0357683 1.0236 0.0268946 0.0332382 0.236766 0.0127408 0.0224825 1.52536 0 0 1.52536 0 0 1.52536 0 0 7.8 8 206773 12074 740 0
8.1 0.493929 0.0170736 0.0236342 0.885293 0.0190549 0.0280097 0.185486 0.00652406 0.00905497 0.571652 0.0305436 0.0313244 1.03252 0.0267085 0.0322174 0.229824 0.0151449 0.0177195 1.52536 0 0 1.52536 0 0 1.52536 0 0 8 8.2 151871 10361 608 0
8.3 0.471292 0.0174262 0.0206214 0.855184 0.0253815 0.0288147 0.173649 0.00865307 0.00834483 0.5827 0.0376437 0.0351919 1.02036 0.0290524 0.027583 0.226064 0.0181876 0.016101 1.52536 0 0 1.52536 0 0 1.52536 0 0 8.2 8.4 110491 8296 509 0
8.5 0.448384 0.0130879 0.0187907 0.825964 0.0165656 0.0256492 0.158025 0.00501163 0.00757277 0.599853 0.0265295 0.0401046 1.022 0.0273708 0.0266804 0.228439 0.0163137 0.0175436 1.52536 0 0 1.52536 0 0 1.52536 0 0 8.4 8.6 80557 6736 441 0
8.7 0.428406 0.0131815 0.0197709 0.795728 0.0201523 0.0282136 0.146758 0.00572225 0.00876519 0.586897 0.0317544 0.0360985 1.0409 0.0183811 0.034381 0.217438 0.0255754 0.0197178 1.52536 0 0 1.52536 0 0 1.52536 0 0 8.6 8.8 58948 5553 315 0
8.9 0.399558 0.0161675 0.0189251 0.768184 0.0201812 0.0246023 0.135149 0.00571936 0.00649461 0.574463 0.030459 0.040435 1.03607 0.0190245 0.0293993 0.197926 0.0179384 0.015075 1.52536 0 0 1.52536 0 0 1.52536 0 0 8.8 9 42580 4140 297 0
9.1 0.376281 0.0162123 0.0185734 0.738667 0.0179752 0.0218368 0.126772 0.00595357 0.00656798 0.607129 0.0317624 0.0270437 1.01724 0.0259517 0.0539109 0.228749 0.0221465 0.0278079 1.52536 0 0 1.52536 0 0 1.52536 0 0 9 9.2 29944 3009 254 0
9.3 0.362593 0.0113543 0.0169407 0.709883 0.0215684 0.0328782 0.11712 0.00525221 0.00630857 0.527948 0.0420313 0.0324187 0.952229 0.0493406 0.0459631 0.208755 0.0229301 0.0236973 1.52536 0 0 1.52536 0 0 1.52536 0 0 9.2 9.4 21242 1995 203 0
9.5 0.358841 0.0106398 0.0140949 0.709904 0.0156698 0.03184 0.11921 0.00656565 0.00993446 0.511525 0.0243037 0.0264273 0.909832 0.0471776 0.0220534 0.203993 0.0141895 0.0120978 1.52536 0 0 1.52536 0 0 1.52536 0 0 9.4 9.6 15088 1229 167 0
9.7 0.347285 0.0184484 0.0239899 0.689197 0.0239962 0.0185975 0.103107 0.00725714 0.00960159 0.551545 0.0334501 0.0364701 0.946704 0.0213842 0.0492291 0.213381 0.0205793 0.0147617 1.52536 0 0 1.52536 0 0 1.52536 0 0 9.6 9.8 10377 687 158 0
9.9 0.34928 0.0158423 0.0229371 0.662688 0.0276621 0.0252773 0.0868635 0.00973923 0.0105265 0.564003 0.051941 0.0582899 0.947851 0.0330505 0.0507813 0.223539 0.0328423 0.0343035 1.52536 0 0 1.52536 0 0 1.52536 0 0 9.8 10 7190 355 121 0
10.1 0.323296 0.0346106 0.0309 0.659071 0.0410976 0.0446596 0.0658209 0.0113604 0.00888678 0.470022 0.0260036 0.0275525 0.868574 0.0385097 0.0169469 0.16934 0.0301906 0.0261934 1.52536 0 0 1.52536 0 0 1.52536 0 0 10 10.2 4956 159 101 0
10.3 0.379793 0.0279742 0.0281605 0.733401 0.02465 0.029799 0.10597 0.036467 0.0411838 0.449375 0.0302481 0.0242178 0.858423 0.0296075 0.0511726 0.184324 0.0167008 0.0286403 1.52536 0 0 1.52536 0 0 1.52536 0 0 10.2 10.4 3330 61 81 0
10.5 0.435555 0.0275953 0.0464173 0.714716 0.0657853 0.036828 0.182596 0.0490326 0.0806277 0.419697 0.03795 0.0610068 0.811075 0.0712175 0.0536551 0.136075 0.0418226 0.0323885 1.52536 0 0 1.52536 0 0 1.52536 0 0 10.4 10.6 2166 27 72 0
10.7 0.407767 0.110024 0.112985 0.690211 0.1254 0.132987 0.215993 0.0550683 0.163323 0.426312 0.0459969 0.0371749 0.823704 0.138575 0.0868764 0.169 0.0290571 0.0213823 1.52536 0 0 1.52536 0 0 1.52536 0 0 10.6 10.8 1434 8 44 0
10.9 0.51779 1.00757 0.280588 0.813226 0.712134 0.414316 0.369525 1.15583 0.17203 0.389137 0.0186294 0.0262197 0.696787 0.0544501 0.0578134 0.180625 0.0573208 0.0300547 1.52536 0 0 1.52536 0 0 1.52536 0 0 10.8 11 800 1 34 0
11.1 0.237202 1.28816 0.0290495 0.813226 0.712134 0.585222 0.197495 1.32786 0.00927399 0.351632 0.0281605 0.0568507 0.646449 0.0456672 0.0514777 0.149956 0.0618374 0.0357011 1.52536 0 0 1.52536 0 0 1.52536 0 0 11 11.2 435 1 22 0
11.3 1.52536 0 0 1.52536 0 0 1.52536 0 0 0.337489 0.0980658 0.158559 0.712251 0.0930867 0.263938 0.117106 0.204823 0.037789 1.52536 0 0 1.52536 0 0 1.52536 0 0 11.2 11.4 157 0 6 0
11.5 1.52536 0 0 1.52536 0 0 1.52536 0 0 0.804141 0.721219 0.713918 0.821094 0.704266 0.710554 0.787091 0.738269 0.717265 1.52536 0 0 1.52536 0 0 1.52536 0 0 11.4 11.6 52 0 0 0
11.7 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 1.43514 1.52536 0 1.41482 1.52536 0 1.45553 1.52536 0 0 1.52536 0 0 1.52536 0 0 11.6 11.8 11 0 1 0
11.9 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 1.43514 1.52536 0 1.41482 1.52536 0 1.45553 1.52536 0 0 1.52536 0 0 1.52536 0 0 11.8 12 1 0 0 0
12.1 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 12 12.2 1 0 0 0
12.3 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 1.52536 0 0 12.2 12.4 0 0 0 0
