#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.95788e+09 0 0 93360.3 3089.19 0 0 0 0.321282 3.01985e-05 0.322991 0.0811839 0.0858427 0.395474 2.50081e-05 0.403548 0.0568112 0.0699053 0.471459 1.09379e-05 0.478796 0.0148365 0.0277705 6334467
1.56668e+10 0 0 152060 5971.22 0 0 0 0.269797 4.57165e-05 0.263441 0.0795852 0.0662051 0.368219 3.97574e-05 0.374203 0.054058 0.0658461 0.466101 1.70821e-05 0.472453 0.0152965 0.0270477 2394591
2.47404e+10 0 0 227589 8574.22 0 0 0 0.246716 5.24361e-05 0.237361 0.0779483 0.0583745 0.357618 4.66987e-05 0.362235 0.054206 0.0642633 0.465813 1.88129e-05 0.471246 0.0149973 0.0250829 1683391
3.91566e+10 0 0 323918 12274.3 0 0 0 0.234413 6.03474e-05 0.224571 0.0739328 0.053245 0.358315 5.40894e-05 0.362216 0.0528572 0.0613342 0.468194 1.99429e-05 0.472798 0.0137258 0.0223412 1158768
6.20443e+10 0 0 530941 19787.8 0 0 0 0.233289 7.05674e-05 0.225712 0.0683898 0.0534407 0.365665 6.14527e-05 0.36911 0.0495204 0.0569863 0.470589 2.14912e-05 0.4745 0.0125749 0.0198564 786885
9.83005e+10 0 0 1.0563e+06 37511.1 0 0 0 0.240854 8.70555e-05 0.234497 0.066793 0.0544334 0.374391 7.12232e-05 0.377101 0.0469191 0.0524833 0.472697 2.43054e-05 0.476087 0.0117574 0.0181389 510527
1.55781e+11 0 0 2.05599e+06 68798.3 0 0 0 0.251952 0.000109207 0.246536 0.0665681 0.0556251 0.383976 8.36928e-05 0.386472 0.0443547 0.0490566 0.475869 2.71074e-05 0.478953 0.0104281 0.0163133 323881
2.46718e+11 0 0 4.2194e+06 134125 0 0 0 0.267153 0.000135743 0.262858 0.0650278 0.0565318 0.398636 9.53415e-05 0.401342 0.0396814 0.0447276 0.480512 2.82597e-05 0.4832 0.00829449 0.0135453 205552
3.90886e+11 0 0 9.30879e+06 253286 0 0 0 0.288962 0.000172273 0.285694 0.0649582 0.0583653 0.416899 0.000103628 0.419534 0.0333754 0.0374797 0.484327 2.98552e-05 0.48647 0.00684494 0.0107303 128558
6.17283e+11 0 0 2.35637e+07 554860 0 0 0 0.313033 0.000217935 0.311511 0.0630081 0.0590439 0.426586 0.000117738 0.428006 0.0315142 0.0318287 0.484444 4.25234e-05 0.486867 0.00710222 0.0111552 76675
9.74717e+11 0 0 5.61741e+07 1.14944e+06 0 0 0 0.324272 0.000276074 0.323839 0.058735 0.0566587 0.423162 0.000163817 0.424479 0.0338507 0.0335334 0.480189 7.95668e-05 0.484067 0.0091787 0.0154275 42717
1.53074e+12 0 0 1.27407e+08 2.69433e+06 0 0 0 0.31925 0.000397562 0.319288 0.0559608 0.0549304 0.410207 0.000280349 0.41177 0.0394487 0.0391251 0.471759 0.000172289 0.478452 0.0126114 0.0249037 19378
2.39286e+12 0 0 2.26108e+08 6.15998e+06 0 5.96654e+08 0 0.3052 0.000669526 0.304992 0.0537831 0.0532395 0.391683 0.000538244 0.393522 0.0443726 0.0448903 0.458609 0.000405963 0.469048 0.0175983 0.0415608 6500
3.74926e+12 0 0 3.41637e+08 1.512e+07 0 9.14179e+08 0 0.291973 0.00137593 0.292528 0.0530147 0.0563402 0.374113 0.00116847 0.376526 0.0465812 0.0499325 0.442817 0.00101555 0.453858 0.0257041 0.0526296 1592
6.04254e+12 0 0 5.69043e+08 4.45262e+07 0 1.28555e+09 0 0.275199 0.00306328 0.276038 0.0480728 0.0580907 0.347388 0.00287873 0.346533 0.0530271 0.0504818 0.416192 0.0027516 0.426983 0.0401101 0.0654498 341
9.7633e+12 0 0 9.64624e+08 8.90406e+07 6.37783e+08 1.48899e+09 6.37783e+08 0.257825 0.00490024 0.261063 0.0431937 0.0588587 0.327895 0.00428477 0.32927 0.0442646 0.0523382 0.395272 0.00489647 0.407122 0.0492412 0.0798806 142
1.56126e+13 0 0 1.44719e+09 1.50625e+08 1.18556e+09 1.58102e+09 8.86461e+08 0.230955 0.00718426 0.227509 0.0497704 0.0477953 0.29921 0.00774666 0.297117 0.0568781 0.0497911 0.378209 0.00836962 0.379666 0.0685012 0.0698018 56
2.38219e+13 0 0 1.66841e+09 1.91657e+08 1.87051e+09 8.23955e+08 1.46685e+09 0.227206 0.0113806 0.226709 0.0425086 0.0611057 0.292742 0.0131889 0.278958 0.0683027 0.0459455 0.364835 0.0152929 0.345292 0.129357 0.0520505 35
3.77294e+13 0 0 2.36997e+09 2.70513e+08 2.54895e+09 1.42973e+09 1.75683e+09 0.215739 0.0104857 0.221177 0.0444511 0.0528594 0.305672 0.0162375 0.302043 0.0842263 0.0719385 0.397781 0.0180164 0.425645 0.0671189 0.106524 26
5.83632e+13 0 0 1.92485e+09 1.97061e+08 1.95053e+09 3.02082e+08 3.79108e+08 0.191954 0.0327661 0.195468 0.0513999 0.0619418 0.268615 0.0297338 0.26686 0.0541102 0.0488459 0.407498 0.0315515 0.422046 0.0313554 0.074998 3
8.52611e+13 0 0 2.92533e+09 2.69203e+08 3.05045e+09 4.1105e+08 8.7281e+08 0.1985 0.00616601 0.201205 0.00955968 0.0198451 0.253449 0.013561 0.253541 0.0365328 0.0282329 0.361704 0.0485345 0.442932 0.00561863 0.166257 4
