#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.92697e+09 6.51478e-05 3.48218e-06 102100 3660.77 0 0 0 0.330319 3.15236e-05 0.333283 0.07619 0.0832422 0.405248 2.42274e-05 0.412006 0.0511586 0.0615058 0.477242 8.37204e-06 0.481674 0.0125834 0.0202478 5372400
1.56326e+10 1.2043e-05 2.51113e-06 132844 6137 0 0 0 0.279193 4.96885e-05 0.274538 0.0760508 0.0670374 0.380034 3.90533e-05 0.384605 0.0478796 0.0559703 0.472599 1.31002e-05 0.476185 0.0124281 0.019172 1909822
2.46819e+10 7.89561e-07 7.89561e-07 162098 8069.75 0 0 0 0.255351 5.81944e-05 0.248331 0.0739557 0.059297 0.36987 4.71099e-05 0.373687 0.0472757 0.0550446 0.471924 1.50167e-05 0.475002 0.0121165 0.0179753 1266527
3.90784e+10 0 0 181023 10157.7 0 0 0 0.24265 6.81981e-05 0.235212 0.0695098 0.0543452 0.370877 5.56564e-05 0.374006 0.0457334 0.0520039 0.473805 1.65682e-05 0.476374 0.0111868 0.0161515 822891
6.19699e+10 0 0 264365 15204.2 0 0 0 0.24105 8.10274e-05 0.235357 0.0640942 0.0530492 0.378885 6.39336e-05 0.381303 0.0428453 0.0476071 0.476095 1.79745e-05 0.478122 0.0102258 0.0140967 534366
9.83748e+10 0 0 428345 25488.3 0 0 0 0.247253 9.85951e-05 0.242658 0.0614201 0.052635 0.386381 7.40495e-05 0.387677 0.0415139 0.0434286 0.477536 2.04976e-05 0.479227 0.00974432 0.0130213 346681
1.55907e+11 8.86997e-06 6.272e-06 783127 45370.9 0 0 0 0.257333 0.000122085 0.25305 0.0612798 0.0526782 0.393649 8.74071e-05 0.394574 0.0406002 0.0412424 0.479406 2.37219e-05 0.480999 0.00913364 0.0122007 225480
2.47017e+11 0 0 1.4278e+06 75993.3 0 0 0 0.271611 0.000151708 0.267437 0.0619814 0.0532338 0.405262 0.000100875 0.406295 0.0379935 0.0388361 0.482767 2.57314e-05 0.484348 0.00767341 0.0108641 147290
3.91539e+11 9.42014e-05 3.13991e-05 3.08979e+06 144191 0 0 0 0.292667 0.000192513 0.289001 0.0635163 0.0552735 0.421806 0.00011001 0.423473 0.0324416 0.0341564 0.486302 2.63558e-05 0.487661 0.00617903 0.00878486 95540
6.19081e+11 0.0013773 0.000151075 1.06853e+07 408261 0 0 0 0.315728 0.000238096 0.31366 0.0623804 0.0566916 0.431254 0.000120192 0.431907 0.0300075 0.0287168 0.486921 3.40941e-05 0.488255 0.0061819 0.00839177 60263
