#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.64215e+07 0.000575285 0.000583503 3.13934e-05 0 0 0 0.000418606 5.26976e-06 0 0 0 608394
1.57039e+08 0.000763785 0.000763785 6.03596e-05 0 0 0 0.000563164 1.16669e-05 0 0 0 209483
2.49003e+08 0.000991895 0.000991895 7.74158e-05 0 0 0 0.000651194 1.27889e-05 0 0 0 165340
3.94475e+08 0.00140521 0.00145128 0.000108791 0 0 0 0.000805447 1.89767e-05 0 0 0 130230
6.25315e+08 0.00185232 0.00188157 0.000137403 0 0 0 0.00096683 2.84376e-05 0 0 0 102574
9.90117e+08 0.00228004 0.00231763 0.000172943 0 0 0 0.00120422 3.83066e-05 0 0 0 79823
1.56909e+09 0.00343176 0.00352753 0.000243239 0 0 0 0.00183162 7.03781e-05 0 0 0 62650
2.49176e+09 0.0050828 0.00536517 0.000346181 0 0 0 0.00302981 0.000118718 0 0 0 49579
3.95275e+09 0.00793079 0.00822912 0.00046663 0 0 0 0.00533669 0.000192327 0 0 0 40223
6.27683e+09 0.0119181 0.0125376 0.00063524 0 0 0 0.00980041 0.000289798 0 0 0 33898
9.96213e+09 0.0198973 0.0206972 0.000853746 0 0 0 0.0183351 0.000426054 0 0 0 30004
1.58332e+10 0.0333561 0.0355104 0.00117993 0 0 0 0.031709 0.000574438 0 0.0233492 0 27851
2.50981e+10 0.0468727 0.0496821 0.00140143 0 0 0 0.0485023 0.000687528 0 0.0982709 0 27052
3.97636e+10 0.0575268 0.0607205 0.00157459 0 0 0 0.0686828 0.000794054 0 0.177287 0 25675
6.26349e+10 0.0601913 0.0626993 0.00164665 0 0 0 0.0851202 0.00088985 0 0.221081 0 23525
9.87237e+10 0.0530495 0.05457 0.00175411 0 0 0 0.104052 0.0010915 0.0221259 0.23716 0.0221259 17757
1.54534e+11 0.0460551 0.0468101 0.00208659 0 0 0 0.127509 0.00150451 0.0579262 0.248827 0.0579262 10596
2.41152e+11 0.0571429 0.0586813 0.00359387 0 0 0 0.161366 0.00243651 0.112678 0.23909 0.112678 4550
3.73478e+11 0.0660302 0.0668258 0.00713558 0 0 0 0.212821 0.004813 0.194348 0.213073 0.179947 1257
5.83164e+11 0.0808081 0.0808081 0.0194177 0 0 0 0.252827 0.0111866 0.254071 0.16483 0.186096 198
8.86006e+11 0.0714286 0.0714286 0.0495635 0 0 0 0.309097 0.0299814 0.353053 0.101375 0.261677 28
1.30387e+12 0 0 0 0 0 0 0.408115 0.408115 0.408115 0 0 1
