#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.63185e+09 1.68757e-05 1.64689e-06 101018 2968.29 0 0 0 0.235943 1.72882e-05 0.23657 0.0474868 0.047657 0.272922 1.57258e-05 0.279638 0.0345637 0.0507049 0.315341 7.57488e-06 0.321164 0.0093587 0.0208162 6221951
1.56281e+10 4.84049e-06 1.61349e-06 176788 6744.69 0 0 0 0.210221 3.13365e-05 0.206427 0.0502904 0.0398706 0.258221 2.90914e-05 0.261834 0.0385534 0.0456508 0.312321 1.30149e-05 0.316684 0.0109601 0.0192311 1859315
2.46747e+10 0 0 236039 9619.22 0 0 0 0.19655 3.86238e-05 0.19157 0.0501202 0.0371039 0.253265 3.51789e-05 0.255852 0.0377852 0.0422144 0.312775 1.43232e-05 0.316276 0.0102388 0.0167583 1214699
3.90625e+10 0 0 308344 13722.9 0 0 0 0.188166 4.74503e-05 0.182925 0.0481869 0.0357083 0.253905 4.18845e-05 0.256054 0.036007 0.0389965 0.314009 1.57115e-05 0.31686 0.00960073 0.0148647 783346
6.19324e+10 1.9958e-06 1.9958e-06 577074 24128.3 0 0 0 0.185889 5.85239e-05 0.18194 0.0462465 0.0372179 0.258288 4.97631e-05 0.260255 0.0346542 0.036863 0.315857 1.74412e-05 0.31834 0.00886524 0.0135128 501051
9.82543e+10 1.26666e-05 6.33327e-06 1.04403e+06 42184.2 0 0 0 0.188754 7.38437e-05 0.186141 0.0453314 0.0392594 0.263509 5.94613e-05 0.265582 0.0331289 0.0353484 0.317459 2.01125e-05 0.319719 0.00829095 0.0124731 315791
1.55707e+11 5.04633e-05 1.59575e-05 2.22956e+06 82706.2 0 0 0 0.193893 9.31379e-05 0.192219 0.0445678 0.0402414 0.267907 7.17005e-05 0.270113 0.0314559 0.033982 0.318695 2.38243e-05 0.320859 0.0077408 0.0117895 198164
2.46557e+11 0.000345534 5.26846e-05 5.22622e+06 166839 0 0 0 0.199332 0.000116757 0.198197 0.0439385 0.0406163 0.271863 8.6496e-05 0.274185 0.0297125 0.0325662 0.319788 2.88513e-05 0.321991 0.00710142 0.0111366 124445
3.9046e+11 0.00109347 0.000119242 1.11789e+07 325838 0 0 0 0.205735 0.000147739 0.204713 0.0437491 0.0407655 0.276561 0.000106124 0.279221 0.0279616 0.0317854 0.321244 3.56402e-05 0.323571 0.00613838 0.0104301 76820
6.17799e+11 0.00482256 0.000322166 2.43031e+07 647881 0 0 0 0.21357 0.000190362 0.213247 0.0432545 0.0419163 0.282714 0.000130041 0.285902 0.0255623 0.0304126 0.32313 4.51714e-05 0.325615 0.00488481 0.00910848 46241
9.77834e+11 0.0139322 0.000727155 4.25281e+07 1.13754e+06 0 0 0 0.222539 0.000253412 0.222897 0.0430948 0.0424657 0.288773 0.00016348 0.293058 0.0220161 0.029732 0.324084 6.51275e-05 0.326972 0.00402433 0.00837812 25983
1.54375e+12 0.0325504 0.00151099 7.09591e+07 2.05656e+06 0 0 0 0.227041 0.000339355 0.227705 0.0415146 0.0418841 0.28954 0.000223877 0.294795 0.0200954 0.0301696 0.323217 0.000104193 0.326874 0.00395352 0.00933814 13794
2.42988e+12 0.072679 0.00324587 1.06069e+08 3.7762e+06 0 0 0 0.223501 0.000478785 0.224369 0.0388604 0.0403834 0.284226 0.000354236 0.289992 0.0211588 0.0333466 0.319955 0.000194593 0.324896 0.00503471 0.0129761 6398
3.83452e+12 0.138325 0.0066319 1.51358e+08 6.99291e+06 0 3.98219e+08 0 0.215449 0.000727243 0.216712 0.0386475 0.0401498 0.274535 0.00057409 0.280001 0.0241073 0.0362803 0.313936 0.000379928 0.321072 0.00685826 0.0214315 2711
6.07805e+12 0.254585 0.0143156 1.79558e+08 1.25315e+07 0 5.26385e+08 0 0.201965 0.0011558 0.201775 0.0368337 0.0368994 0.259762 0.00103564 0.263429 0.0282169 0.0372187 0.304726 0.000787321 0.312776 0.0115876 0.0279497 927
9.61805e+12 0.426554 0.0263236 2.90083e+08 2.44647e+07 0 8.10788e+08 0 0.192416 0.00178738 0.194076 0.0331335 0.0399164 0.245118 0.0017359 0.247204 0.0289722 0.03625 0.293766 0.00149942 0.30101 0.0193432 0.0327646 354
1.52947e+13 0.584746 0.0455562 4.92884e+08 5.89467e+07 0 1.14127e+09 0 0.177512 0.00305137 0.18252 0.0281462 0.043207 0.229983 0.00322737 0.232396 0.0348226 0.0392373 0.277316 0.00332591 0.285692 0.0256932 0.039931 118
2.46187e+13 0.7 0.0733799 5.45208e+08 8.62271e+07 5.36715e+08 4.07939e+08 5.36715e+08 0.175585 0.00453272 0.174321 0.0289353 0.0217986 0.220161 0.00414245 0.218182 0.0293063 0.0285925 0.274068 0.00414187 0.274702 0.0233369 0.0223394 40
3.75291e+13 0.9 0.1 5.74756e+08 1.32457e+08 6.06006e+08 4.04754e+08 6.06006e+08 0.151773 0.00641793 0.158057 0.0153535 0.0217752 0.208962 0.0081667 0.213215 0.0201415 0.0358214 0.271733 0.0130578 0.267401 0.0603583 0.0284244 10
5.56231e+13 0.5 0.5 5.98987e+08 5.98987e+08 1.19797e+09 0 1.19797e+09 0.160888 0.0251689 0.186057 0 0.0503379 0.242585 0.0283999 0.270985 0 0.0567998 0.277643 0.0399912 0.317634 0 0.0799824 2
