#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.13247e+09 0 0 135342 9253.97 0 0 0 0.289781 7.73193e-05 0.284023 0.0846406 0.07364 0.374108 6.47504e-05 0.379075 0.0594665 0.0687369 0.469281 2.42826e-05 0.474754 0.014485 0.024386 962412
1.58024e+10 0 0 246865 17701.9 0 0 0 0.250548 9.89457e-05 0.240777 0.0761381 0.0570548 0.355218 8.62034e-05 0.358567 0.0547002 0.0628935 0.465671 3.18959e-05 0.470346 0.0143345 0.0234049 484792
2.4919e+10 0 0 420660 24269 0 0 0 0.235047 0.000103821 0.223599 0.0748369 0.0518314 0.350593 8.9423e-05 0.3525 0.053813 0.0590214 0.466117 3.13975e-05 0.470045 0.0138013 0.0214964 416865
3.93489e+10 0 0 659824 34035.5 0 0 0 0.226167 0.000108 0.216598 0.0669271 0.0486086 0.351249 9.3636e-05 0.352985 0.0507505 0.0552946 0.467825 3.09616e-05 0.471179 0.0124138 0.0190858 335877
6.2202e+10 0 0 1.06447e+06 52525.7 0 0 0 0.226864 0.000117963 0.219739 0.0608346 0.0485368 0.355512 9.93859e-05 0.357616 0.045914 0.0513332 0.469243 3.26e-05 0.472302 0.0112868 0.0173208 252519
9.81433e+10 0 0 2.22875e+06 102281 0 0 0 0.234341 0.000146401 0.22762 0.060255 0.0487332 0.363096 0.000116354 0.364925 0.0432676 0.0479156 0.471355 3.74818e-05 0.474194 0.0104258 0.0160057 163846
1.55492e+11 0 0 4.44408e+06 196184 0 0 0 0.243483 0.00018782 0.237365 0.0594435 0.0493362 0.372915 0.000142033 0.374919 0.0409246 0.0456708 0.475087 4.32454e-05 0.477662 0.00919038 0.0141887 98403
2.45964e+11 0 0 9.23765e+06 407685 0 0 0 0.257239 0.000239665 0.252706 0.057819 0.0509339 0.389103 0.000169303 0.392189 0.0360057 0.0430795 0.480034 4.70194e-05 0.482307 0.00699568 0.011261 58262
3.89012e+11 0 0 2.03109e+07 797586 0 0 0 0.276194 0.000313944 0.272747 0.0575202 0.0524368 0.406691 0.00019342 0.410166 0.0287113 0.0362636 0.482902 5.68959e-05 0.484774 0.00582737 0.00884467 33027
6.11024e+11 0 0 4.14556e+07 1.64315e+06 0 0 0 0.298066 0.000443291 0.296514 0.055927 0.0547207 0.414409 0.000253964 0.416526 0.0275569 0.0316001 0.481589 0.000100167 0.484015 0.00676766 0.010262 16495
9.61736e+11 0 0 7.4916e+07 3.40193e+06 0 0 0 0.31135 0.000682334 0.308242 0.0575465 0.0514527 0.411656 0.000426299 0.413163 0.0318774 0.0341081 0.476175 0.000216539 0.480159 0.00960556 0.0157284 6824
1.5105e+12 0 0 1.51647e+08 8.99015e+06 0 3.12754e+08 0 0.31143 0.00129491 0.308044 0.0601464 0.05218 0.401127 0.00090799 0.40175 0.0401826 0.039103 0.467778 0.000556787 0.473577 0.0154448 0.0259773 2051
2.3648e+12 0 0 2.42622e+08 2.21672e+07 0 6.43252e+08 0 0.303366 0.00270596 0.296388 0.0649164 0.0522554 0.388668 0.0020231 0.388939 0.0522618 0.0462761 0.45765 0.0014122 0.466909 0.0212949 0.0392849 567
3.79309e+12 0 0 3.25426e+08 4.75832e+07 0 8.80596e+08 0 0.30454 0.00654475 0.297908 0.0787207 0.0675362 0.384937 0.00494355 0.379208 0.0742156 0.0476054 0.449532 0.00358428 0.459115 0.0315855 0.0531569 133
6.09019e+12 0 0 7.17872e+08 1.42726e+08 0 2.01011e+09 0 0.262373 0.0116522 0.251403 0.0593054 0.0471309 0.334227 0.0118839 0.320128 0.100549 0.0633526 0.408116 0.0103088 0.429847 0.0485082 0.0985115 41
1.00727e+13 0 0 6.19549e+08 2.587e+08 3.20815e+08 1.0881e+09 3.20815e+08 0.324361 0.0318496 0.304191 0.162471 0.0739435 0.376252 0.0242844 0.360918 0.116657 0.0722029 0.419031 0.0204239 0.439588 0.0477233 0.114549 10
1.45512e+13 0 0 9.33342e+08 4.1475e+08 8.53413e+08 1.84106e+09 8.53413e+08 0.251143 0.0206398 0.245467 0.0931602 0.0516263 0.335358 0.0236916 0.332381 0.0727767 0.0776748 0.398534 0.0227807 0.398779 0.0779393 0.0864576 6
2.31131e+13 0 0 8.40688e+08 5.15374e+08 0 2.17764e+09 0 0.245979 0.0552388 0.197586 0.24151 0.0714763 0.29573 0.0621106 0.228655 0.222893 0.0903626 0.344384 0.0536252 0.32772 0.138177 0.143939 5
3.31471e+13 0 0 0 0 0 0 0 0.359834 0.359834 0.359834 0 0 0.432677 0.432677 0.432677 0 0 0.450624 0.450624 0.450624 0 0 1
