#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.71805e+07 0 0 464602 17073.9 0 0 0 0.226517 6.39606e-05 0.219078 0.0666843 0.0518332 0.35584 6.22149e-05 0.360811 0.0520368 0.0631004 0.467282 2.45356e-05 0.4725 0.01353 0.0227403 897117
1.57174e+08 0 0 688072 35973.8 0 0 0 0.228783 0.000106075 0.222258 0.0668826 0.0536922 0.361428 9.78778e-05 0.366158 0.0496245 0.059955 0.469135 3.56327e-05 0.473527 0.01272 0.0206365 334117
2.48953e+08 0 0 916034 45360.1 0 0 0 0.233299 0.000119673 0.227297 0.0668148 0.0548927 0.365531 0.000105876 0.369981 0.0478545 0.0577045 0.470219 3.75993e-05 0.474284 0.0123055 0.0197482 266458
3.94392e+08 0 0 1.32374e+06 64866.8 0 0 0 0.238523 0.000136018 0.232772 0.0670691 0.0553634 0.36964 0.000115758 0.373556 0.0468145 0.0553824 0.471522 4.07465e-05 0.475416 0.0117923 0.0189852 208538
6.25022e+08 0 0 2.0319e+06 96865.6 0 0 0 0.244311 0.000153826 0.238953 0.0668839 0.0559497 0.374477 0.000126992 0.378209 0.0454368 0.0532467 0.473237 4.3426e-05 0.476979 0.0110426 0.017975 163424
9.89704e+08 0 0 2.70133e+06 132917 0 0 0 0.250432 0.000176377 0.245303 0.0670886 0.0568858 0.380264 0.000140531 0.383818 0.0443619 0.0519859 0.475482 4.62125e-05 0.478968 0.010184 0.0166127 125905
1.56792e+09 0 0 4.53841e+06 215882 0 0 0 0.257687 0.000200926 0.253288 0.0666256 0.0581728 0.387996 0.000154973 0.391841 0.0427401 0.0501585 0.478185 4.78018e-05 0.481406 0.00908354 0.0151333 97536
2.49001e+09 0 0 6.83685e+06 294195 0 0 0 0.266065 0.000230528 0.261296 0.0681021 0.0580405 0.397002 0.000168527 0.401305 0.04016 0.0489631 0.480744 4.86282e-05 0.483629 0.00802344 0.0132795 75962
3.94635e+09 0 0 1.10278e+07 441363 0 0 0 0.275589 0.000260308 0.271605 0.0677186 0.0597855 0.406663 0.00017524 0.411023 0.0364315 0.0447909 0.482944 4.8683e-05 0.485433 0.00703675 0.0113593 60057
6.26788e+09 0 0 1.75307e+07 648847 0 0 0 0.286658 0.000289649 0.282737 0.0685801 0.0603605 0.415329 0.00017797 0.418973 0.0337696 0.0393112 0.484219 5.11993e-05 0.4865 0.00655138 0.0104701 48840
9.93563e+09 0 0 2.51934e+07 861149 0 0 0 0.297839 0.000318046 0.294834 0.0679874 0.0609569 0.420971 0.000178774 0.423926 0.0312374 0.0355362 0.484457 5.70443e-05 0.486712 0.00653568 0.0103107 40422
1.57718e+10 0 0 3.87794e+07 1.15083e+06 0 0 0 0.307256 0.000338104 0.305453 0.0653991 0.0610487 0.423853 0.000182345 0.426011 0.0306748 0.0328358 0.484023 6.60632e-05 0.486543 0.00660542 0.0104935 34329
2.49675e+10 0 0 5.72829e+07 1.48646e+06 0 0 0 0.314511 0.000351346 0.314003 0.0616208 0.0605974 0.423426 0.000191873 0.425687 0.0301962 0.0322845 0.482164 8.78457e-05 0.485534 0.00711566 0.0119339 29680
3.95354e+10 0 0 6.78976e+07 1.76387e+06 0 0 0 0.318281 0.000372889 0.317726 0.0591408 0.0572851 0.419476 0.000217223 0.422082 0.0302699 0.0331994 0.479203 0.000115018 0.483486 0.00803092 0.0142548 23987
6.21888e+10 0 0 7.62595e+07 2.02572e+06 0 0 0 0.319056 0.000403062 0.31894 0.0555979 0.0545858 0.412757 0.000256133 0.415419 0.0315405 0.0349463 0.474529 0.000154618 0.480012 0.0097155 0.0181308 18683
9.80505e+10 0 0 8.26214e+07 2.77124e+06 0 0 0 0.315658 0.000486849 0.31534 0.0529881 0.0518972 0.403135 0.000332842 0.405493 0.0328375 0.0357786 0.467719 0.000231603 0.473993 0.0127288 0.0225518 11818
1.53143e+11 0 0 8.17463e+07 4.04983e+06 0 0 0 0.309701 0.000650186 0.309718 0.0492031 0.0475019 0.390409 0.00049369 0.393018 0.0340805 0.0376746 0.458446 0.000380436 0.465682 0.0165718 0.0294449 5775
2.39224e+11 0 0 1.14205e+08 8.90629e+06 0 0 0 0.296685 0.00110927 0.296575 0.0477473 0.0476479 0.370953 0.000927126 0.373033 0.0380334 0.0401715 0.44262 0.00080317 0.450918 0.0235755 0.0399253 1935
3.68222e+11 0 0 2.05408e+08 3.15183e+07 0 4.49746e+08 0 0.273598 0.00265925 0.273037 0.0444004 0.045161 0.345115 0.00245914 0.347262 0.0377063 0.0431668 0.420273 0.00242447 0.427392 0.0354768 0.047873 316
5.70618e+11 0 0 3.51799e+08 1.41414e+08 0 7.92119e+08 0 0.243456 0.00974733 0.231482 0.0800532 0.0306666 0.319648 0.00850004 0.329551 0.0393202 0.0579909 0.40859 0.00860987 0.413789 0.0382679 0.0684777 28
8.53128e+11 0 0 0 0 0 0 0 0.211836 0.00888292 0.220719 0 0.0177658 0.299281 0.0309217 0.330202 0 0.0618434 0.356268 0.0298035 0.386071 0 0.059607 2
