#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.66868e+09 0 0 121784 3028.55 0 0 0 0.23435 1.61477e-05 0.234433 0.0485466 0.0469933 0.273082 1.41047e-05 0.278728 0.0347756 0.047583 0.317698 5.31504e-06 0.32144 0.00894403 0.0162465 7243165
1.56628e+10 0 0 303687 8745.73 0 0 0 0.208453 2.82618e-05 0.20466 0.0499608 0.0397759 0.258641 2.49814e-05 0.261417 0.0374885 0.0423433 0.314793 8.91399e-06 0.31751 0.00982767 0.0148077 2308851
2.47494e+10 0 0 567959 14723.3 0 0 0 0.194388 3.34401e-05 0.189501 0.0493084 0.0367874 0.253356 2.90216e-05 0.255234 0.036202 0.0391551 0.314591 9.77754e-06 0.316836 0.00922611 0.0133162 1617345
3.9116e+10 0 0 938052 23612.5 0 0 0 0.186223 3.89936e-05 0.181509 0.0459355 0.0353223 0.253056 3.32385e-05 0.254547 0.034359 0.0363325 0.315071 1.09266e-05 0.317014 0.00873283 0.0121609 1113240
6.18717e+10 0 0 1.67186e+06 41706.3 0 0 0 0.18477 4.77164e-05 0.181123 0.0438199 0.0360127 0.25688 3.96564e-05 0.258277 0.0330256 0.0346185 0.316441 1.25594e-05 0.318156 0.00822294 0.0111521 712682
9.81436e+10 0 0 2.97933e+06 72170 0 0 0 0.187672 6.0749e-05 0.184954 0.0431334 0.0372155 0.261423 4.87646e-05 0.262815 0.0321383 0.0333177 0.317756 1.50648e-05 0.319306 0.00787374 0.0104145 436983
1.55505e+11 0 0 5.35572e+06 126817 0 0 0 0.192485 7.79067e-05 0.190271 0.0430664 0.0378691 0.265596 6.03204e-05 0.267154 0.0311007 0.0324143 0.318864 1.84867e-05 0.320353 0.00749913 0.00974634 265583
2.46156e+11 0 0 8.79465e+06 211889 0 0 0 0.19776 9.98679e-05 0.196121 0.0425409 0.0385208 0.269764 7.455e-05 0.271567 0.0295157 0.0312782 0.320014 2.29851e-05 0.321573 0.00688997 0.00926775 160261
3.89976e+11 0 0 1.24537e+07 327157 0 0 0 0.203955 0.000129158 0.202438 0.0426279 0.0385998 0.274994 9.30282e-05 0.277102 0.0279288 0.0304585 0.321639 2.7824e-05 0.323241 0.00601947 0.00867462 94750
6.16915e+11 0 0 1.99692e+07 539003 0 0 0 0.211879 0.000171318 0.210961 0.0428858 0.0399003 0.281569 0.00011668 0.284288 0.0256483 0.0294855 0.323529 3.59937e-05 0.325314 0.0048961 0.00765759 54624
9.75789e+11 0 0 2.89003e+07 878781 0 0 0 0.221085 0.000234484 0.220494 0.0435853 0.0407593 0.288168 0.000149688 0.291704 0.0225098 0.0285339 0.324747 5.03098e-05 0.32681 0.00402707 0.00701267 29322
1.54073e+12 0 0 3.97459e+07 1.43957e+06 0 0 0 0.22607 0.000323144 0.226181 0.0418465 0.0405902 0.290008 0.000207188 0.294641 0.0200171 0.0289411 0.324436 7.86063e-05 0.326996 0.00377876 0.00751033 14732
2.42327e+12 0 0 5.19515e+07 2.56288e+06 0 0 0 0.224153 0.000470242 0.224583 0.0388139 0.0389623 0.286365 0.000330274 0.291659 0.0201116 0.0313797 0.322679 0.000138998 0.325762 0.00428623 0.00895298 6415
3.81821e+12 0 0 6.73363e+07 4.4948e+06 0 0 0 0.218038 0.00074673 0.21905 0.0378442 0.038522 0.278678 0.000552536 0.283809 0.0216823 0.0322035 0.318812 0.000273796 0.323186 0.00519636 0.0126696 2489
6.03892e+12 0 0 7.28329e+07 8.80936e+06 0 0 0 0.204763 0.00130333 0.203991 0.0371932 0.036838 0.265741 0.00107533 0.269635 0.0261542 0.0340868 0.313152 0.00059615 0.317962 0.00798848 0.0193602 736
9.44156e+12 0 0 9.07271e+07 1.91157e+07 0 0 0 0.195621 0.00234317 0.196566 0.0355209 0.0379025 0.251355 0.00206656 0.252364 0.0291545 0.0311349 0.305692 0.00141099 0.311005 0.0109712 0.0172315 210
1.53774e+13 0 0 1.29972e+08 4.18858e+07 0 4.7771e+08 0 0.181844 0.00432229 0.18787 0.0244469 0.0416038 0.239438 0.00489842 0.240739 0.0320705 0.0391561 0.293653 0.00394684 0.301076 0.0186606 0.0401289 50
2.47025e+13 0 0 6.19207e+07 6.19207e+07 0 0 0 0.177165 0.00744055 0.177893 0.0219309 0.0306401 0.220203 0.00768519 0.221312 0.0256281 0.0335064 0.28615 0.00583074 0.288014 0.0160816 0.014045 12
3.275e+13 0 0 6.06006e+08 6.06006e+08 6.06006e+08 0 0 0.118422 0.118422 0.118422 0 0 0.173032 0.173032 0.173032 0 0 0.253368 0.253368 0.253368 0 0 1
5.40147e+13 0 0 0 0 0 0 0 0.137337 0.137337 0.137337 0 0 0.175911 0.175911 0.175911 0 0 0.201581 0.201581 0.201581 0 0 1
