#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.75423e+07 0.204988 0.236802 0.00116458 0 1 0 0.127224 0.000243276 0.101603 0.128308 0.0716441 185421
1.57576e+08 0.195519 0.224235 0.00181095 0 1 0 0.137605 0.000414589 0.110112 0.140901 0.0797766 72433
2.49941e+08 0.198326 0.226332 0.00193015 0 1 0 0.145843 0.000449845 0.120225 0.144203 0.0887019 63451
3.96922e+08 0.200499 0.228201 0.0020225 0 1 0 0.150715 0.000469248 0.127528 0.141322 0.0893094 57721
6.27381e+08 0.199761 0.227838 0.00217172 0 1 0 0.15318 0.00051232 0.129071 0.145345 0.0908118 50255
9.94778e+08 0.20712 0.236796 0.00236774 0 1 0 0.158621 0.000564786 0.134343 0.14904 0.0955274 43738
1.57447e+09 0.220677 0.255059 0.00265559 0 1 0 0.166269 0.000631505 0.142098 0.152395 0.0963219 37607
2.50113e+09 0.230296 0.265565 0.00287782 0 1 0 0.173204 0.000697882 0.149136 0.156574 0.102761 32862
3.96367e+09 0.247376 0.289738 0.0031622 0 1 0 0.185252 0.000782839 0.159531 0.165604 0.112027 29720
6.28063e+09 0.262787 0.311824 0.00349124 0 1 0 0.199266 0.00088463 0.17362 0.174147 0.119008 26531
9.97396e+09 0.292397 0.35248 0.00390812 0 1 0 0.219238 0.00101621 0.191639 0.186674 0.128759 23834
1.58183e+10 0.324717 0.400116 0.00431532 0 1 0 0.241949 0.00112609 0.213357 0.200861 0.142334 22321
2.50641e+10 0.356039 0.451124 0.00468994 0 1 0 0.266843 0.00124793 0.240043 0.221311 0.165173 21360
3.97111e+10 0.377365 0.490834 0.00502726 0 1 0 0.292134 0.00135179 0.268245 0.235367 0.184357 20455
6.27305e+10 0.405871 0.533559 0.00548324 0 1 0 0.302217 0.00146951 0.285433 0.236574 0.203732 18326
9.90728e+10 0.411089 0.537558 0.00600793 0 1 0 0.307835 0.00167477 0.294374 0.244593 0.223646 15150
1.5534e+11 0.415985 0.543863 0.00721732 0 1 0 0.319369 0.00200674 0.309747 0.241469 0.230533 10510
2.44676e+11 0.413331 0.535109 0.00947258 0 1 0 0.355339 0.00245424 0.354407 0.208145 0.217293 5896
3.84106e+11 0.352636 0.432508 0.0130697 0 1 0 0.398904 0.00316441 0.40041 0.161664 0.175295 2504
6.0537e+11 0.277463 0.319366 0.0185483 0 1 0 0.420116 0.00433632 0.419675 0.126072 0.129159 883
9.61668e+11 0.213178 0.232558 0.0290735 0 1 0 0.420358 0.00754237 0.410909 0.136643 0.120142 258
1.47577e+12 0.0652174 0.0652174 0.036807 0 0 0 0.405149 0.0137864 0.403707 0.0934913 0.0808562 46
