#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.13247e+09 0 0 135094 9253.31 0 0 0 0.286457 7.82535e-05 0.280048 0.0862444 0.0736806 0.366965 7.00559e-05 0.372939 0.0640754 0.0760917 0.463121 3.3623e-05 0.471934 0.0169432 0.0326522 962412
1.58024e+10 0 0 246865 17701.9 0 0 0 0.246668 0.000100233 0.235937 0.078091 0.0566419 0.346554 9.45263e-05 0.350641 0.0602139 0.0703044 0.459264 4.42916e-05 0.466951 0.0171395 0.0315877 484792
2.4919e+10 0 0 422374 24299.5 0 0 0 0.231092 0.000105934 0.21863 0.0768833 0.0514506 0.341697 9.86051e-05 0.344229 0.0594801 0.0659268 0.460365 4.29995e-05 0.466863 0.0164022 0.0287313 416865
3.93489e+10 0 0 665592 34130.5 0 0 0 0.22218 0.000111538 0.211588 0.0695555 0.04907 0.342869 0.000103743 0.345082 0.0565371 0.0621203 0.462943 4.17523e-05 0.4684 0.0146652 0.0250921 335877
6.2202e+10 0 0 1.06556e+06 52090.3 0 0 0 0.223013 0.000122903 0.214888 0.0643409 0.0498095 0.347948 0.000110187 0.35058 0.0510111 0.0574878 0.464855 4.34716e-05 0.469735 0.0133575 0.0226985 252519
9.81433e+10 0 0 2.30894e+06 102594 0 0 0 0.231107 0.000153044 0.223609 0.0641284 0.0508075 0.356651 0.000128323 0.35911 0.0477297 0.0537341 0.467508 4.94684e-05 0.47199 0.0122689 0.0209199 163846
1.55492e+11 0 0 4.63797e+06 196351 0 0 0 0.24099 0.00019638 0.234369 0.0630635 0.0517527 0.367734 0.000155804 0.3704 0.0447683 0.0508696 0.472245 5.55256e-05 0.476197 0.0105599 0.0181186 98403
2.45964e+11 0 0 1.00482e+07 416849 0 0 0 0.255403 0.000249764 0.250684 0.0603633 0.0532662 0.3855 0.000184324 0.389426 0.0386568 0.0475304 0.478298 5.7838e-05 0.481499 0.00779477 0.0136744 58262
3.89012e+11 0 0 2.23535e+07 824184 0 0 0 0.275023 0.000325093 0.271743 0.0595319 0.0548068 0.404182 0.00020816 0.408243 0.0305652 0.0392928 0.481486 6.73119e-05 0.48401 0.00652236 0.0106396 33027
6.11024e+11 0 0 4.86233e+07 1.78351e+06 0 0 0 0.297365 0.00045675 0.295957 0.0573508 0.0565617 0.411902 0.000270319 0.414319 0.0293138 0.0337156 0.479471 0.000119558 0.482795 0.00779048 0.0130247 16495
9.61736e+11 0 0 8.98652e+07 3.69525e+06 0 0 0 0.310615 0.000697832 0.308127 0.0575857 0.0531886 0.408527 0.000455159 0.410192 0.0342601 0.036572 0.472283 0.000270211 0.477873 0.0114956 0.0209975 6824
1.5105e+12 0 0 1.8103e+08 1.01208e+07 0 4.39386e+08 0 0.310902 0.00131707 0.308244 0.0606572 0.0537522 0.397889 0.000956147 0.398151 0.0432877 0.0404502 0.461983 0.000677816 0.469753 0.0189223 0.0344018 2051
2.3648e+12 0 0 2.82318e+08 2.39342e+07 0 7.73094e+08 0 0.303444 0.00278908 0.296417 0.0687279 0.0553913 0.384969 0.00210838 0.385165 0.0566161 0.0508965 0.449462 0.00168725 0.460404 0.0269246 0.0512884 567
3.79309e+12 0 0 3.68771e+08 4.95906e+07 0 9.53396e+08 0 0.305288 0.00677649 0.297116 0.0892484 0.0697904 0.38161 0.00515715 0.379082 0.0728813 0.0553244 0.441317 0.00410603 0.451835 0.0376711 0.0604238 133
6.09019e+12 0 0 9.44039e+08 1.71721e+08 4.49746e+08 1.95165e+09 4.49746e+08 0.264057 0.0114747 0.254904 0.055667 0.0507862 0.334519 0.0120015 0.328661 0.0972059 0.0677671 0.400193 0.0106997 0.407177 0.0688507 0.0887074 41
1.00727e+13 0 0 6.19549e+08 2.587e+08 3.20815e+08 1.0881e+09 3.20815e+08 0.323272 0.0320984 0.300271 0.167223 0.0713861 0.372053 0.0251202 0.356286 0.120548 0.0730205 0.408859 0.0223689 0.432483 0.0522723 0.121558 10
1.45512e+13 0 0 1.04564e+09 3.79547e+08 8.53413e+08 1.84106e+09 8.53413e+08 0.249636 0.0206076 0.24603 0.0917882 0.0524903 0.327399 0.0244566 0.324446 0.0765748 0.0798935 0.384777 0.0249104 0.379666 0.0935383 0.0817985 6
2.31131e+13 0 0 2.23739e+09 7.68301e+08 3.33941e+09 2.17245e+08 3.33941e+09 0.275047 0.0644489 0.201333 0.236535 0.0760749 0.34311 0.0666314 0.445733 0.00569624 0.310087 0.40258 0.0650454 0.454671 0.0450038 0.310037 5
3.31471e+13 0 0 0 0 0 0 0 0.361497 0.361497 0.361497 0 0 0.430764 0.430764 0.430764 0 0 0.446051 0.446051 0.446051 0 0 1
