#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.8969e+09 0 0 255174 11753.9 0 0 0 0.213651 4.45417e-05 0.209071 0.0532941 0.0408584 0.253325 4.21367e-05 0.255029 0.0453517 0.0467135 0.308225 2.23112e-05 0.314058 0.0133867 0.0240438 1021319
1.58071e+10 0 0 833367 35386.1 0 0 0 0.191509 6.51588e-05 0.186437 0.048598 0.0372317 0.240544 6.36377e-05 0.241449 0.0439306 0.0450499 0.305904 3.18234e-05 0.310865 0.0133562 0.0226122 449545
2.49763e+10 0 0 1.57617e+06 51579.1 0 0 0 0.180219 6.81613e-05 0.174263 0.0477952 0.0355655 0.236514 6.55608e-05 0.237287 0.0418355 0.0432029 0.306387 3.06188e-05 0.310675 0.0123319 0.0202275 402646
3.92433e+10 0 0 2.44358e+06 72709.1 0 0 0 0.175384 7.24547e-05 0.170322 0.0447219 0.0349437 0.237441 6.77093e-05 0.238264 0.0382285 0.039659 0.307249 3.11592e-05 0.311169 0.0111392 0.0185669 329894
6.17284e+10 0 0 4.34761e+06 128688 0 0 0 0.17632 9.05977e-05 0.172177 0.0440913 0.036338 0.241965 8.11765e-05 0.243028 0.0365484 0.0383665 0.309003 3.57247e-05 0.312504 0.0103374 0.0168199 211632
9.78561e+10 0 0 8.36713e+06 238763 0 0 0 0.179626 0.000119811 0.176023 0.0437312 0.0371238 0.245717 0.000104041 0.246924 0.0349622 0.0371572 0.310445 4.51355e-05 0.313741 0.00968066 0.0156837 121196
1.54914e+11 0 0 1.5781e+07 449147 0 0 0 0.184118 0.000160092 0.181026 0.0430459 0.037753 0.249582 0.000134243 0.250925 0.0333314 0.0359351 0.311666 5.92287e-05 0.315068 0.0089421 0.015108 67429
2.44787e+11 0 0 2.5969e+07 801026 0 0 0 0.189148 0.000216749 0.186719 0.0422055 0.0380057 0.254187 0.00017679 0.25593 0.0314605 0.0351718 0.313221 8.08945e-05 0.316819 0.00822949 0.0142972 35859
3.88017e+11 0 0 3.53762e+07 1.31249e+06 0 0 0 0.195173 0.000297383 0.192884 0.0416875 0.0371376 0.261266 0.000236899 0.263042 0.0296453 0.0325703 0.316269 0.000104392 0.319619 0.00703415 0.012391 18014
6.12868e+11 0 0 5.33331e+07 2.31505e+06 0 0 0 0.204981 0.0004408 0.203622 0.0429541 0.0398236 0.269834 0.000335146 0.272805 0.0278258 0.0333938 0.318778 0.000152205 0.322438 0.00585791 0.0114177 8606
9.65618e+11 0 0 7.00796e+07 3.93044e+06 0 0 0 0.215125 0.00066998 0.213799 0.0432684 0.0399057 0.277764 0.000482401 0.280583 0.0273744 0.0314753 0.320156 0.000237336 0.323983 0.00561225 0.0106489 3700
1.52865e+12 0 0 7.78173e+07 6.68216e+06 0 0 0 0.222098 0.00108103 0.219861 0.0452483 0.0389109 0.281885 0.000768785 0.285041 0.0264325 0.032401 0.319516 0.000387465 0.324079 0.00574937 0.013148 1387
2.40051e+12 0 0 9.50414e+07 1.20967e+07 0 0 0 0.222769 0.0018788 0.221345 0.0436152 0.0402366 0.28034 0.00145328 0.285586 0.0255516 0.0373483 0.318854 0.000698812 0.323875 0.00614157 0.0157852 481
3.85532e+12 0 0 1.12958e+08 2.41266e+07 0 0 0 0.224185 0.00334384 0.224445 0.0425476 0.0380125 0.278022 0.00257923 0.281185 0.0287026 0.0289002 0.314777 0.00147732 0.321424 0.00720912 0.022023 153
5.99628e+12 0 0 1.75936e+08 6.412e+07 0 4.66944e+08 0 0.21526 0.00674823 0.215609 0.0494759 0.051404 0.268843 0.00479693 0.274826 0.0286871 0.0358561 0.312716 0.00299484 0.317969 0.00874737 0.0160892 45
9.86412e+12 0 0 2.58781e+08 2.05864e+08 0 3.54357e+08 0 0.204544 0.0171096 0.214816 0.0351394 0.0634253 0.25941 0.0144201 0.260588 0.0348942 0.0255417 0.29719 0.0146559 0.311425 0.0145797 0.0295907 7
1.62206e+13 0 0 0 0 0 0 0 0.234727 0.234727 0.234727 0 0 0.293801 0.293801 0.293801 0 0 0.318706 0.318706 0.318706 0 0 1
