#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.8804e+07 0 0 864439 42498.9 0 0 0 0.213558 0.000107621 0.205775 0.0620008 0.0471554 0.336095 0.00010989 0.339737 0.054249 0.0623751 0.460805 4.84582e-05 0.467058 0.0145481 0.0260738 288733
1.57403e+08 0 0 1.23124e+06 81957.3 0 0 0 0.214394 0.000166498 0.207406 0.0625585 0.0493247 0.339214 0.000162495 0.343636 0.0511594 0.0612894 0.462568 6.66953e-05 0.468179 0.0135669 0.0241397 124641
2.4887e+08 0 0 1.56205e+06 99101.1 0 0 0 0.218353 0.000186655 0.211761 0.0622303 0.0500941 0.343368 0.000174407 0.347293 0.0498813 0.0586896 0.463895 7.00795e-05 0.469083 0.0131275 0.0228409 101123
3.94254e+08 0 0 2.14172e+06 137851 0 0 0 0.222548 0.000211912 0.216476 0.061933 0.0506796 0.347356 0.0001918 0.351476 0.0477042 0.0569626 0.465422 7.6773e-05 0.470482 0.0125108 0.0220884 78315
6.2453e+08 0 0 3.52665e+06 218701 0 0 0 0.227314 0.000240309 0.221132 0.0627534 0.0505019 0.35235 0.000211925 0.356124 0.0465786 0.0550131 0.467594 8.239e-05 0.472425 0.0117791 0.0209136 60874
9.89006e+08 0 0 4.62891e+06 304811 0 0 0 0.232029 0.000276531 0.226167 0.0624231 0.0512017 0.358411 0.000237742 0.362219 0.0453712 0.0540556 0.470558 8.88002e-05 0.475143 0.0106436 0.019148 46127
1.56608e+09 0 0 8.42564e+06 527679 0 0 0 0.237926 0.000318852 0.232523 0.0620603 0.0523961 0.366941 0.000267686 0.37139 0.0437787 0.0536304 0.474083 9.21187e-05 0.478325 0.00912711 0.0169713 35025
2.48753e+09 0 0 1.15359e+07 647506 0 0 0 0.245018 0.000365307 0.240102 0.061848 0.0531756 0.376993 0.000297338 0.382359 0.0408825 0.0531216 0.477385 9.45213e-05 0.481145 0.00770003 0.0145604 26646
3.93715e+09 0 0 1.80593e+07 978435 0 0 0 0.254202 0.000425663 0.24976 0.0626217 0.0547354 0.388567 0.000319023 0.394819 0.0359728 0.0505338 0.480066 9.55807e-05 0.483179 0.00675327 0.0118392 20342
6.25659e+09 0 0 2.57303e+07 1.31349e+06 0 0 0 0.263282 0.000479326 0.259234 0.0624897 0.0554744 0.399016 0.000331625 0.405129 0.0313654 0.044092 0.481559 0.000101322 0.484278 0.0061973 0.0105282 15925
9.91623e+09 0 0 3.40358e+07 1.75287e+06 0 0 0 0.273587 0.000555832 0.270032 0.0625271 0.056848 0.405396 0.00034424 0.410509 0.0289428 0.0397808 0.481501 0.000117466 0.48426 0.00621477 0.0105865 12261
1.57322e+10 0 0 4.7593e+07 2.37484e+06 0 0 0 0.283371 0.000629233 0.280596 0.060475 0.0578838 0.410022 0.000363299 0.413848 0.027689 0.0357301 0.481018 0.000136332 0.483717 0.00675371 0.0107064 9631
2.48389e+10 0 0 5.8209e+07 2.88981e+06 0 0 0 0.291586 0.000698345 0.28998 0.0592698 0.0586915 0.410509 0.000394744 0.413595 0.0279399 0.0334334 0.478648 0.000187817 0.482227 0.00747979 0.0123747 7552
3.93696e+10 0 0 6.41266e+07 3.58209e+06 0 0 0 0.298741 0.000784646 0.296791 0.0574123 0.0538994 0.407605 0.000468484 0.410618 0.0284598 0.03356 0.475028 0.000272339 0.479881 0.00867137 0.0156947 5461
6.18171e+10 0 0 6.82405e+07 4.22317e+06 0 0 0 0.302651 0.000943442 0.300895 0.0553369 0.053682 0.401603 0.00059784 0.404092 0.0309133 0.0356697 0.468941 0.000395854 0.474887 0.0114337 0.0203403 3588
9.7785e+10 0 0 8.20176e+07 6.55222e+06 0 0 0 0.303685 0.00123151 0.30223 0.0543846 0.0526881 0.392959 0.000829733 0.395151 0.0318624 0.034016 0.460662 0.000640239 0.467435 0.0150111 0.0250686 2020
1.52537e+11 0 0 9.63691e+07 1.11575e+07 0 0 0 0.302721 0.00174984 0.29951 0.054538 0.0448784 0.381429 0.00132604 0.383632 0.033347 0.0376511 0.448311 0.0011666 0.457216 0.0198703 0.0366308 910
2.3804e+11 0 0 1.16977e+08 2.56098e+07 0 0 0 0.290593 0.00306989 0.288461 0.0505087 0.0500429 0.36039 0.00254832 0.363209 0.0348882 0.0436779 0.428249 0.00231871 0.434458 0.0280209 0.0416152 274
3.58459e+11 0 0 1.53683e+08 6.03244e+07 0 5.35262e+08 0 0.273537 0.00833355 0.26763 0.0658258 0.0307031 0.349978 0.0075258 0.352865 0.0429074 0.04877 0.415145 0.00632896 0.413854 0.0410513 0.035082 37
5.38947e+11 0 0 3.15921e+08 3.15921e+08 3.15921e+08 0 0 0.200815 0.200815 0.200815 0 0 0.27156 0.27156 0.27156 0 0 0.343664 0.343664 0.343664 0 0 1
